entity_id,num_source_files,source_files,company_name,cik,source_record_id,address_street,address_city,address_state,address_zip,address_country,source_name,website_url,contact_name,contact_email,phone,notes,company_status,stage,one_liner,is_gmp_facility,is_commercial,website_url_status,address_street_status,contact_name_status,contact_email_status,is_gmp_facility_status,is_commercial_status,company_name_clean,is_hq,name,google_latitude,google_longitude,google_geocode_source,google_geocode_formatted_address
ENT-000051,1,env_labs_standardized.csv,ALLEGANY COUNTY COMMUNITY ENVIRONMENTAL LABORATORY,,TNI02587,7 Court Street,BELMONT,New York,,,env_labs,,,,,,,,,,,search_found_nothing,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,ALLEGANY COUNTY COMMUNITY ENVIRONMENTAL LABORATORY,True,HQ Lab @ ALLEGANY COUNTY COMMUNITY ENVIRONMENTAL LABORATORY,42.2250934,-78.0333022,google_rooftop,"7 Court St, Belmont, NY 14813, USA"
ENT-000052,1,env_labs_standardized.csv,Alliance Source Testing LLC - Mobile Unit,,TNI02595,255 Grant St. SE Ste 600,Decatur,Alabama,,,env_labs,https://www.alliancetg.com/,,info@alliancetg.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=7,total_text_chars=31621)",extracted,extracted,extracted,Alliance Source Testing,True,HQ Lab @ Alliance Source Testing,34.6015247,-86.9828354,google_rooftop,"255 Grant St SE #600, Decatur, AL 35601, USA"
ENT-000053,1,env_labs_standardized.csv,Alliance Technical Group,,TNI02400,255 Grant St. SE Ste 600,Decatur,Alabama,,,env_labs,https://www.alliancetg.com/,,info@alliancetg.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=1,total_text_chars=1357)",extracted,extracted,extracted,Alliance Technical Group,False,Decatur Lab @ Alliance Technical Group,34.6015247,-86.9828354,google_rooftop,"255 Grant St SE #600, Decatur, AL 35601, USA"
ENT-000054,1,env_labs_standardized.csv,Alliance Technical Group,,TNI00203,12242 SW Garden Place,Tigard,Oregon,,,env_labs,https://www.alliancetg.com/,,info@alliancetg.com,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Alliance Technical Group,False,Tigard Lab @ Alliance Technical Group,45.4318432,-122.7635189,google_rooftop,"12242 SW Garden Pl, Tigard, OR 97223, USA"
ENT-000055,1,env_labs_standardized.csv,"Alliance Technical Group - Carrollton, Texas",,TNI00167,,Carrollton,Texas,,,env_labs,https://www.alliancetg.com/,,info@alliancetg.com,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Alliance Technical Group Carrollton Texas,True,HQ Lab @ Alliance Technical Group Carrollton Texas,32.9756415,-96.8899636,google_approximate,"Carrollton, TX, USA"
ENT-000056,1,env_labs_standardized.csv,Alliance Technical Group - Greenville,,TNI00551,255 Grant St. SE Ste 600,Greenville,South Carolina,,,env_labs,https://www.alliancetg.com/,Rebecca Musick,info@alliancetg.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,found_via_fallback_search,extracted,extracted,extracted,Alliance Technical Group,False,Greenville Lab @ Alliance Technical Group,34.8484984,-82.40001579999999,google_approximate,"Greenville, SC, USA"
ENT-000057,1,env_labs_standardized.csv,"ALLIANCE TECHNICAL GROUP, LLC",,TNI01322,,WILMINGTON,North Carolina,,,env_labs,https://alliancetg.com/,,info@alliancetg.com,,,,,,,,found_via_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",ALLIANCE TECHNICAL GROUP,False,Wilmington Lab @ ALLIANCE TECHNICAL GROUP,34.2103894,-77.8868117,google_approximate,"Wilmington, NC, USA"
ENT-000058,1,env_labs_standardized.csv,"ALLIANCE TECHNICAL GROUP, LLC - NEWARK",,TNI01285,284 Sheffield Street,MOUNTAINSIDE,New Jersey,,,env_labs,https://www.chemtech.net/,,mohammad.ahmed@alliancetg.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=7,fetched_ok=7,total_text_chars=18149)",extracted,extracted,extracted,ALLIANCE TECHNICAL GROUP,False,Mountainside Lab @ ALLIANCE TECHNICAL GROUP,40.6862122,-74.3434961,google_rooftop,"284 Sheffield St, Mountainside, NJ 07092, USA"
ENT-000059,1,env_labs_standardized.csv,"Alliance Technical Group, LLC - Seattle",,TNI02227,3600 Fremont Avenue N,Seattle,Washington,,,env_labs,https://www.fremontanalytical.com/,,info.seattle@alliancetg.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=3,fetched_ok=3,total_text_chars=5416)",extracted,extracted,extracted,Alliance Technical Group,False,Seattle Lab @ Alliance Technical Group,47.6516071,-122.3497181,google_rooftop,"3600 Fremont Ave N, Seattle, WA 98103, USA"
ENT-000060,1,env_labs_standardized.csv,"Alliance Technical Group, LLC DBA Interpoll Laboratories",,TNI01088,,Circle Pines,Minnesota,,,env_labs,http://www.interpoll-labs.com/,Robert L. Walsky,interpoll@interpoll-labs.com,,,,,,,,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Alliance Technical Group,False,Circle Pines Lab @ Alliance Technical Group,45.1485771,-93.15161239999999,google_approximate,"Circle Pines, MN 55014, USA"
ENT-000061,1,env_labs_standardized.csv,"Alliance Technical Group, LLC-Akron",,TNI00583,255 Grant St. SE Ste 600,Cuyahoga Falls,Ohio,,,env_labs,https://www.alliancetg.com/,Krista Caudill,info@alliancetg.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,found_via_fallback_search,extracted,extracted,extracted,Alliance Technical Group,False,Cuyahoga Falls Lab @ Alliance Technical Group,41.1339449,-81.48455849999999,google_approximate,"Cuyahoga Falls, OH, USA"
ENT-000062,1,env_labs_standardized.csv,"Alpha Analytical, Inc.",,TNI00197,,Sparks,Nevada,,,env_labs,https://www.alpha-analytical.com/,,info@alpha-analytical.com,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Alpha Analytical,True,HQ Lab @ Alpha Analytical,39.5349112,-119.7526886,google_approximate,"Sparks, NV, USA"
ENT-000063,1,env_labs_standardized.csv,ALPHA LABS LLC,,TNI01800,208 Mason St,LONG ISLAND CITY,New York,,,env_labs,https://www.alpha-labs.com/,Mr. Dimitrios Molohides,robbie@alpha-labs.com,,,,,,explicit_gmp,True,found_via_search,extracted,found_via_fallback_search,extracted,found_via_fallback_search,extracted,ALPHA LABS,True,HQ Lab @ ALPHA LABS,40.5979466,-74.0970395,google_range_interpolated,"208 Mason St, Staten Island, NY 10304, USA"
ENT-000064,1,env_labs_standardized.csv,ALS Environmental,,TNI01683,"ALS Marshfield, LLC",Cincinnati,Ohio,,,env_labs,https://www.alsglobal.com/,"Chad Stoike, Lab Director",chad.stoike@alsglobal.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,found_via_fallback_search,found_via_fallback_search,extracted,extracted,ALS Environmental,False,Cincinnati Lab @ ALS Environmental,39.135282,-84.53818559999999,google_rooftop,"2500 Spring Grove Ave, Cincinnati, OH 45214, USA"
ENT-000065,1,env_labs_standardized.csv,ALS Environmental,,TNI02019,3352 128th Avenue,Holland,Michigan,,,env_labs,https://www.alsglobal.com/en/USA/usa-environmental,Christopher Leavy,Chris.Leavy@alsglobal.com,,,,,,no_explicit_gmp,True,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,extracted,extracted,ALS Environmental,False,Holland Lab @ ALS Environmental,42.8295879,-86.096863,google_rooftop,"3352 128th Ave, Holland, MI 49424, USA"
ENT-000066,1,env_labs_standardized.csv,ALS Environmental - Irvine,,TNI02924,,Irvine,California,,,env_labs,https://www.alsglobal.com/,,,,,,,,no_explicit_gmp,True,found_via_search,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=77546)","checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=77546)","checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=77546)",extracted,extracted,ALS Environmental,False,Irvine Lab @ ALS Environmental,33.6845673,-117.8265049,google_approximate,"Irvine, CA, USA"
ENT-000067,1,env_labs_standardized.csv,ALS Environmental - Jacksonville,,TNI00369,"9143 Phillips Highway, Suite 200",Jacksonville,Florida,,,env_labs,,,,,,,,,,,search_found_nothing,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,ALS Environmental,False,Jacksonville Lab @ ALS Environmental,30.20029139999999,-81.57178449999999,google_rooftop,"9143 Philips Hwy #200, Jacksonville, FL 32256, USA"
ENT-000068,1,env_labs_standardized.csv,ALS Environmental - Middletown,,TNI02116,301 Fulling Mill Road,Middletown,Pennsylvania,,,env_labs,https://www.alsglobal.com/,Susan Magness,susan.magness@alsglobal.com,,,,,,no_explicit_gmp,True,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,extracted,extracted,ALS Environmental,False,Middletown Lab @ ALS Environmental,40.2310341,-76.7449096,google_rooftop,"301 Fulling Mill Rd, Middletown, PA 17057, USA"
ENT-000069,1,env_labs_standardized.csv,ALS ENVIRONMENTAL - NEWTOWN,,TNI01756,,NEWTOWN,Connecticut,,,env_labs,https://www.alsglobal.com/en/USA/usa-environmental,,usaenviro.stratford@alsglobal.com,,,,,,no_explicit_gmp,True,found_via_search,found_via_fallback_search,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=71764)",found_via_fallback_search,extracted,extracted,ALS ENVIRONMENTAL,False,Newtown Lab @ ALS ENVIRONMENTAL,41.4141172,-73.3035651,google_approximate,"Newtown, CT 06470, USA"
ENT-000070,1,env_labs_standardized.csv,ALS ENVIRONMENTAL - QUEENS,,TNI02476,"10450 Stancliff Road, Suite 210",RICHMOND HILL,New York,,,env_labs,https://www.alsglobal.com/en/USA,,usaenviro.stratford@alsglobal.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=80477)",found_via_fallback_search,extracted,extracted,ALS ENVIRONMENTAL QUEENS,True,HQ Lab @ ALS ENVIRONMENTAL QUEENS,40.6999853,-73.8310309,google_approximate,"Richmond Hill, Queens, NY, USA"
ENT-000071,1,env_labs_standardized.csv,ALS ENVIRONMENTAL - ROCHESTER,,TNI01454,,ROCHESTER,New York,,,env_labs,https://www.alsglobal.com/en/locations/americas/north-america/usa/new-york/rochester-environmental,,usaenviro.rochester@alsglobal.com,,,,,,no_explicit_gmp,True,found_via_search,found_via_fallback_search,"checked_pages_not_found (pages_checked=8,fetched_ok=7,total_text_chars=58033)",found_via_fallback_search,extracted,extracted,ALS ENVIRONMENTAL,False,Rochester Lab @ ALS ENVIRONMENTAL,43.15657789999999,-77.6088465,google_approximate,"Rochester, NY, USA"
ENT-000072,1,env_labs_standardized.csv,ALS Environmental - Simi Valley,,TNI01213,"2655 Park Center Dr, Suite A",Simi Valley,California,,,env_labs,https://www.alsglobal.com/,,usaenviro.simivalley@alsglobal.com,,,,,,no_explicit_gmp,True,found_via_search,found_via_fallback_search,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=77546)",found_via_fallback_search,extracted,extracted,ALS Environmental,False,Simi Valley Lab @ ALS Environmental,34.284132,-118.7981535,google_rooftop,"2655 Park Center Dr A, Simi Valley, CA 93065, USA"
ENT-000073,1,env_labs_standardized.csv,ALS ENVIRONMENTAL - STRATFORD,,TNI01615,120 Research Drive,STRATFORD,Connecticut,,,env_labs,https://www.alsglobal.com/usaenviro,Cassie Mosher,usaenviro.stratford@alsglobal.com,,,,,,no_explicit_gmp,True,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,extracted,extracted,ALS ENVIRONMENTAL,False,Stratford Lab @ ALS ENVIRONMENTAL,41.1732185,-73.1538293,google_rooftop,"120 Research Dr, Stratford, CT 06615, USA"
ENT-000074,1,env_labs_standardized.csv,ALS ENVIRONMENTAL - TOMS RIVER,,TNI03009,,TOMS RIVER,New Jersey,,,env_labs,https://www.alsglobal.com/en/USA/usa-environmental,Mark Hoots General Manager,usaenviro.tomsriver@alsglobal.com,,,,,,no_explicit_gmp,True,found_via_search,found_via_fallback_search,extracted,found_via_fallback_search,extracted,extracted,ALS ENVIRONMENTAL,False,Toms River Lab @ ALS ENVIRONMENTAL,39.96341779999999,-74.18733859999999,google_approximate,"Toms River, NJ, USA"
ENT-000075,1,env_labs_standardized.csv,ALS Environmental - Valparaiso,,TNI02447,2400 Cumberland Drive,Valparaiso,Indiana,,,env_labs,https://www.alsglobal.com/,,chad.stoike@alsglobal.com,,,,,,no_explicit_gmp,True,found_via_search,found_via_fallback_search,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=77217)",found_via_fallback_search,extracted,extracted,ALS Environmental,False,Valparaiso Lab @ ALS Environmental,41.4901692,-87.0503609,google_rooftop,"2400 Cumberland Dr, Valparaiso, IN 46383, USA"
ENT-000076,1,env_labs_standardized.csv,ALS Environmental Burlington - CANADA,,TNI01293,"1435 Norjohn Court, Unit 1",Burlington,Ontario,,,env_labs,https://www.alsglobal.com/en/,Cameron McIntosh,quality.burlington@alsglobal.com,,,,,,no_explicit_gmp,True,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,extracted,extracted,ALS Environmental Burlington CANADA,True,HQ Lab @ ALS Environmental Burlington CANADA,38.7945952,-106.5348379,google_approximate,United States
ENT-000077,1,env_labs_standardized.csv,ALS Environmental Holland MI,,TNI02268,,Holland,Michigan,,,env_labs,https://www.alsglobal.com/en/USA/usa-environmental,Chad Stoike,chad.stoike@alsglobal.com,,,,,,no_explicit_gmp,True,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,extracted,extracted,ALS Environmental Holland MI,True,HQ Lab @ ALS Environmental Holland MI,42.7893867,-86.1089511,google_approximate,"Holland, MI 49423, USA"
ENT-000078,1,env_labs_standardized.csv,"ALS Environmental, Kelso",,TNI00372,"10450 Stancliff Road, Suite 210",Kelso,Washington,,,env_labs,https://www.alsglobal.com/en/USA,Katy Brown,katy.brown@alsglobal.com,,,,,,explicit_gmp,True,found_via_search,extracted,found_via_fallback_search,found_via_fallback_search,extracted,extracted,ALS Environmental,False,Kelso Lab @ ALS Environmental,46.146779,-122.9084445,google_approximate,"Kelso, WA, USA"
ENT-000079,1,env_labs_standardized.csv,"ALS Laboratory Group, Environmental Services Division (Houston, Texas)",,TNI00037,"Level 9B, 25 King Street",Houston,Texas,,,env_labs,https://www.alsglobal.com/en/water-industry,Mark Johnston,mark.johnston@alsglobal.com,,,,,,explicit_gmp,True,found_via_search,extracted,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,extracted,ALS Laboratory Group Environmental Services Division Houston Texas,True,HQ Lab @ ALS Laboratory Group Environmental Services Division Houston Texas,29.8178056,-95.33443310000001,google_rooftop,"25 King St level 9b, Houston, TX 77026, USA"
ENT-000080,1,env_labs_standardized.csv,"Alternative Technologies, Inc.",,TNI02155,,Burnsville,Minnesota,,,env_labs,,,,,,,,,,,search_found_nothing,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,Alternative Technologies,True,HQ Lab @ Alternative Technologies,44.7677424,-93.27772259999999,google_approximate,"Burnsville, MN, USA"
ENT-000081,1,env_labs_standardized.csv,AMA ANALYTICAL SERVICES INC,,TNI01623,,LANHAM,Maryland,,,env_labs,https://www.amalab.com/,Mr. Andreas Saldivar,andreas@amalab.com,,,,,,,,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",AMA ANALYTICAL SERVICES,True,HQ Lab @ AMA ANALYTICAL SERVICES,38.9614131,-76.8432663,google_approximate,"Lanham, MD, USA"
ENT-000082,1,env_labs_standardized.csv,"AMBIENT GROUP, INC.",,TNI01616,"470 7th Avenue, 12th Floor",NEW YORK,New York,,,env_labs,https://www.ambientgroup.com/,Dr. William A. Esposito,wesposito@ambientgroup.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,found_via_fallback_search,extracted,extracted,AMBIENT GROUP,True,HQ Lab @ AMBIENT GROUP,40.7521163,-73.9902176,google_rooftop,"470 7th Ave 12th floor, New York, NY 10018, USA"
ENT-000083,1,env_labs_standardized.csv,"AMERICA SCIENCE TEAM NEW YORK, INC",,TNI01708,117 East 30th Street,NEW YORK,New York,,,env_labs,https://www.amerisci.com/,Mr. Paul Mucha,email [email protected],,,,,,no_explicit_gmp,True,found_via_search,extracted,found_via_fallback_search,extracted,extracted,extracted,AMERICA SCIENCE TEAM,True,HQ Lab @ AMERICA SCIENCE TEAM,40.7443906,-73.98230079999999,google_rooftop,"117 E 30th St, New York, NY 10016, USA"
ENT-000084,1,env_labs_standardized.csv,AMERICAN ANALYTICAL LABORATORIES LLC.,,TNI01695,56 Toledo St,FARMINGDALE,New York,,,env_labs,https://www.american-analytical.com/,Lori Beyer,lbeyer@american-analytical.com,,,,,,no_explicit_gmp,,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,extracted,"pages_likely_js_rendered (pages_checked=1,fetched_ok=1,total_text_chars=43)",AMERICAN ANALYTICAL LABORATORIES,True,HQ Lab @ AMERICAN ANALYTICAL LABORATORIES,40.7119972,-73.4233563,google_rooftop,"56 Toledo St, Farmingdale, NY 11735, USA"
ENT-000085,1,env_labs_standardized.csv,American Analytics Inc.,,TNI02232,9765 Eton Avenue,Chatsworth,California,,,env_labs,https://americananalytics.com/,Ms. Zvia Uziel,support@americananalytics.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,American Analytics,True,HQ Lab @ American Analytics,34.2482326,-118.5947403,google_rooftop,"9765 Eton Ave, Chatsworth, CA 91311, USA"
ENT-000086,1,env_labs_standardized.csv,American Bottoms Regional Wastewater Treatment Facility,,TNI02020,American Bottom Rd,Sauget,Illinois,,,env_labs,https://www.americanbottoms.com/,,,,,,,,no_explicit_gmp,False,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=24903)","checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=24903)",extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=24903)",American Bottoms Regional Wastewater Treatment Facility,True,HQ Lab @ American Bottoms Regional Wastewater Treatment Facility,38.5949785,-90.1806736,google_geometric_center,"American Bottom Rd, Sauget, IL 62201, USA"
