entity_id,num_source_files,source_files,company_name,cik,source_record_id,address_street,address_city,address_state,address_zip,address_country,source_name,website_url,contact_name,contact_email,phone,notes,company_status,stage,one_liner,is_gmp_facility,is_commercial,website_url_status,address_street_status,contact_name_status,contact_email_status,is_gmp_facility_status,is_commercial_status,company_name_clean,is_hq,name
ENT-000060,1,env_labs_standardized.csv,"Alliance Technical Group, LLC DBA Interpoll Laboratories",,TNI01088,,Circle Pines,Minnesota,,,env_labs,http://www.interpoll-labs.com/,Robert L. Walsky,interpoll@interpoll-labs.com,,,,,,,,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Alliance Technical Group,False,Circle Pines Lab @ Alliance Technical Group
ENT-000061,1,env_labs_standardized.csv,"Alliance Technical Group, LLC-Akron",,TNI00583,255 Grant St. SE Ste 600,Cuyahoga Falls,Ohio,,,env_labs,https://www.alliancetg.com/,Krista Caudill,info@alliancetg.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,found_via_fallback_search,extracted,extracted,extracted,Alliance Technical Group,False,Cuyahoga Falls Lab @ Alliance Technical Group
ENT-000062,1,env_labs_standardized.csv,"Alpha Analytical, Inc.",,TNI00197,,Sparks,Nevada,,,env_labs,https://www.alpha-analytical.com/,,info@alpha-analytical.com,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Alpha Analytical,True,HQ Lab @ Alpha Analytical
ENT-000063,1,env_labs_standardized.csv,ALPHA LABS LLC,,TNI01800,208 Mason St,LONG ISLAND CITY,New York,,,env_labs,https://www.alpha-labs.com/,Mr. Dimitrios Molohides,robbie@alpha-labs.com,,,,,,explicit_gmp,True,found_via_search,extracted,found_via_fallback_search,extracted,found_via_fallback_search,extracted,ALPHA LABS,True,HQ Lab @ ALPHA LABS
ENT-000064,1,env_labs_standardized.csv,ALS Environmental,,TNI01683,"ALS Marshfield, LLC",Cincinnati,Ohio,,,env_labs,https://www.alsglobal.com/,"Chad Stoike, Lab Director",chad.stoike@alsglobal.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,found_via_fallback_search,found_via_fallback_search,extracted,extracted,ALS Environmental,False,Cincinnati Lab @ ALS Environmental
ENT-000065,1,env_labs_standardized.csv,ALS Environmental,,TNI02019,3352 128th Avenue,Holland,Michigan,,,env_labs,https://www.alsglobal.com/en/USA/usa-environmental,Christopher Leavy,Chris.Leavy@alsglobal.com,,,,,,no_explicit_gmp,True,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,extracted,extracted,ALS Environmental,False,Holland Lab @ ALS Environmental
ENT-000066,1,env_labs_standardized.csv,ALS Environmental - Irvine,,TNI02924,,Irvine,California,,,env_labs,https://www.alsglobal.com/,,,,,,,,no_explicit_gmp,True,found_via_search,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=77546)","checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=77546)","checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=77546)",extracted,extracted,ALS Environmental,False,Irvine Lab @ ALS Environmental
ENT-000067,1,env_labs_standardized.csv,ALS Environmental - Jacksonville,,TNI00369,"9143 Phillips Highway, Suite 200",Jacksonville,Florida,,,env_labs,,,,,,,,,,,search_found_nothing,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,ALS Environmental,False,Jacksonville Lab @ ALS Environmental
ENT-000068,1,env_labs_standardized.csv,ALS Environmental - Middletown,,TNI02116,301 Fulling Mill Road,Middletown,Pennsylvania,,,env_labs,https://www.alsglobal.com/,Susan Magness,susan.magness@alsglobal.com,,,,,,no_explicit_gmp,True,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,extracted,extracted,ALS Environmental,False,Middletown Lab @ ALS Environmental
ENT-000069,1,env_labs_standardized.csv,ALS ENVIRONMENTAL - NEWTOWN,,TNI01756,,NEWTOWN,Connecticut,,,env_labs,https://www.alsglobal.com/en/USA/usa-environmental,,usaenviro.stratford@alsglobal.com,,,,,,no_explicit_gmp,True,found_via_search,found_via_fallback_search,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=71764)",found_via_fallback_search,extracted,extracted,ALS ENVIRONMENTAL,False,Newtown Lab @ ALS ENVIRONMENTAL
ENT-000070,1,env_labs_standardized.csv,ALS ENVIRONMENTAL - QUEENS,,TNI02476,"10450 Stancliff Road, Suite 210",RICHMOND HILL,New York,,,env_labs,https://www.alsglobal.com/en/USA,,usaenviro.stratford@alsglobal.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=80477)",found_via_fallback_search,extracted,extracted,ALS ENVIRONMENTAL QUEENS,True,HQ Lab @ ALS ENVIRONMENTAL QUEENS
ENT-000071,1,env_labs_standardized.csv,ALS ENVIRONMENTAL - ROCHESTER,,TNI01454,,ROCHESTER,New York,,,env_labs,https://www.alsglobal.com/en/locations/americas/north-america/usa/new-york/rochester-environmental,,usaenviro.rochester@alsglobal.com,,,,,,no_explicit_gmp,True,found_via_search,found_via_fallback_search,"checked_pages_not_found (pages_checked=8,fetched_ok=7,total_text_chars=58033)",found_via_fallback_search,extracted,extracted,ALS ENVIRONMENTAL,False,Rochester Lab @ ALS ENVIRONMENTAL
ENT-000072,1,env_labs_standardized.csv,ALS Environmental - Simi Valley,,TNI01213,"2655 Park Center Dr, Suite A",Simi Valley,California,,,env_labs,https://www.alsglobal.com/,,usaenviro.simivalley@alsglobal.com,,,,,,no_explicit_gmp,True,found_via_search,found_via_fallback_search,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=77546)",found_via_fallback_search,extracted,extracted,ALS Environmental,False,Simi Valley Lab @ ALS Environmental
ENT-000073,1,env_labs_standardized.csv,ALS ENVIRONMENTAL - STRATFORD,,TNI01615,120 Research Drive,STRATFORD,Connecticut,,,env_labs,https://www.alsglobal.com/usaenviro,Cassie Mosher,usaenviro.stratford@alsglobal.com,,,,,,no_explicit_gmp,True,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,extracted,extracted,ALS ENVIRONMENTAL,False,Stratford Lab @ ALS ENVIRONMENTAL
ENT-000074,1,env_labs_standardized.csv,ALS ENVIRONMENTAL - TOMS RIVER,,TNI03009,,TOMS RIVER,New Jersey,,,env_labs,https://www.alsglobal.com/en/USA/usa-environmental,Mark Hoots General Manager,usaenviro.tomsriver@alsglobal.com,,,,,,no_explicit_gmp,True,found_via_search,found_via_fallback_search,extracted,found_via_fallback_search,extracted,extracted,ALS ENVIRONMENTAL,False,Toms River Lab @ ALS ENVIRONMENTAL
ENT-000075,1,env_labs_standardized.csv,ALS Environmental - Valparaiso,,TNI02447,2400 Cumberland Drive,Valparaiso,Indiana,,,env_labs,https://www.alsglobal.com/,,chad.stoike@alsglobal.com,,,,,,no_explicit_gmp,True,found_via_search,found_via_fallback_search,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=77217)",found_via_fallback_search,extracted,extracted,ALS Environmental,False,Valparaiso Lab @ ALS Environmental
ENT-000076,1,env_labs_standardized.csv,ALS Environmental Burlington - CANADA,,TNI01293,"1435 Norjohn Court, Unit 1",Burlington,Ontario,,,env_labs,https://www.alsglobal.com/en/,Cameron McIntosh,quality.burlington@alsglobal.com,,,,,,no_explicit_gmp,True,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,extracted,extracted,ALS Environmental Burlington CANADA,True,HQ Lab @ ALS Environmental Burlington CANADA
ENT-000077,1,env_labs_standardized.csv,ALS Environmental Holland MI,,TNI02268,,Holland,Michigan,,,env_labs,https://www.alsglobal.com/en/USA/usa-environmental,Chad Stoike,chad.stoike@alsglobal.com,,,,,,no_explicit_gmp,True,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,extracted,extracted,ALS Environmental Holland MI,True,HQ Lab @ ALS Environmental Holland MI
ENT-000078,1,env_labs_standardized.csv,"ALS Environmental, Kelso",,TNI00372,"10450 Stancliff Road, Suite 210",Kelso,Washington,,,env_labs,https://www.alsglobal.com/en/USA,Katy Brown,katy.brown@alsglobal.com,,,,,,explicit_gmp,True,found_via_search,extracted,found_via_fallback_search,found_via_fallback_search,extracted,extracted,ALS Environmental,False,Kelso Lab @ ALS Environmental
ENT-000079,1,env_labs_standardized.csv,"ALS Laboratory Group, Environmental Services Division (Houston, Texas)",,TNI00037,"Level 9B, 25 King Street",Houston,Texas,,,env_labs,https://www.alsglobal.com/en/water-industry,Mark Johnston,mark.johnston@alsglobal.com,,,,,,explicit_gmp,True,found_via_search,extracted,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,extracted,ALS Laboratory Group Environmental Services Division Houston Texas,True,HQ Lab @ ALS Laboratory Group Environmental Services Division Houston Texas
ENT-000080,1,env_labs_standardized.csv,"Alternative Technologies, Inc.",,TNI02155,,Burnsville,Minnesota,,,env_labs,,,,,,,,,,,search_found_nothing,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,Alternative Technologies,True,HQ Lab @ Alternative Technologies
ENT-000081,1,env_labs_standardized.csv,AMA ANALYTICAL SERVICES INC,,TNI01623,,LANHAM,Maryland,,,env_labs,https://www.amalab.com/,Mr. Andreas Saldivar,andreas@amalab.com,,,,,,,,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",AMA ANALYTICAL SERVICES,True,HQ Lab @ AMA ANALYTICAL SERVICES
ENT-000082,1,env_labs_standardized.csv,"AMBIENT GROUP, INC.",,TNI01616,"470 7th Avenue, 12th Floor",NEW YORK,New York,,,env_labs,https://www.ambientgroup.com/,Dr. William A. Esposito,wesposito@ambientgroup.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,found_via_fallback_search,extracted,extracted,AMBIENT GROUP,True,HQ Lab @ AMBIENT GROUP
ENT-000083,1,env_labs_standardized.csv,"AMERICA SCIENCE TEAM NEW YORK, INC",,TNI01708,117 East 30th Street,NEW YORK,New York,,,env_labs,https://www.amerisci.com/,Mr. Paul Mucha,email [email protected],,,,,,no_explicit_gmp,True,found_via_search,extracted,found_via_fallback_search,extracted,extracted,extracted,AMERICA SCIENCE TEAM,True,HQ Lab @ AMERICA SCIENCE TEAM
ENT-000084,1,env_labs_standardized.csv,AMERICAN ANALYTICAL LABORATORIES LLC.,,TNI01695,56 Toledo St,FARMINGDALE,New York,,,env_labs,https://www.american-analytical.com/,Lori Beyer,lbeyer@american-analytical.com,,,,,,no_explicit_gmp,,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,extracted,"pages_likely_js_rendered (pages_checked=1,fetched_ok=1,total_text_chars=43)",AMERICAN ANALYTICAL LABORATORIES,True,HQ Lab @ AMERICAN ANALYTICAL LABORATORIES
ENT-000085,1,env_labs_standardized.csv,American Analytics Inc.,,TNI02232,9765 Eton Avenue,Chatsworth,California,,,env_labs,https://americananalytics.com/,Ms. Zvia Uziel,support@americananalytics.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,American Analytics,True,HQ Lab @ American Analytics
ENT-000086,1,env_labs_standardized.csv,American Bottoms Regional Wastewater Treatment Facility,,TNI02020,American Bottom Rd,Sauget,Illinois,,,env_labs,https://www.americanbottoms.com/,,,,,,,,no_explicit_gmp,False,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=24903)","checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=24903)",extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=24903)",American Bottoms Regional Wastewater Treatment Facility,True,HQ Lab @ American Bottoms Regional Wastewater Treatment Facility
ENT-000087,1,env_labs_standardized.csv,American Electric Power Dolan Chemical Laboratory,,TNI02223,,Groveport,Ohio,,,env_labs,http://aepenv/labs,,msohlinger@aep.com,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",American Electric Power Dolan Chemical Laboratory,True,HQ Lab @ American Electric Power Dolan Chemical Laboratory
ENT-000088,1,env_labs_standardized.csv,American Radiation Services (ARS),,TNI00266,2609 N. River Rd,Port Allen,Louisiana,,,env_labs,https://www.ars-analytical.com/,Keith Greene,cdicharry@amrad.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,found_via_fallback_search,extracted,extracted,American Radiation Services ARS,True,HQ Lab @ American Radiation Services ARS
ENT-000089,1,env_labs_standardized.csv,"American Testing Technologies, Inc.",,TNI02164,1350 Home Ave Suite G-I,Akron,Ohio,,,env_labs,https://www.americantestingtechnologies.com/,,,,,,,,no_explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=15372)","checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=15372)",extracted,extracted,American Testing Technologies,True,HQ Lab @ American Testing Technologies
ENT-000090,1,env_labs_standardized.csv,American Water Central Laboratory,,TNI02194,1 Water St,Belleville,Illinois,,,env_labs,https://www.amwater.com/,Linda Macauley,Linda.Macauley@amwater.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,found_via_fallback_search,found_via_fallback_search,extracted,extracted,American Water Central Laboratory,True,HQ Lab @ American Water Central Laboratory
ENT-000091,1,env_labs_standardized.csv,American West Analytical Laboratories,,TNI01955,463 W 3600 S,Salt Lake City,Utah,,,env_labs,,,,,,,,,,,search_found_nothing,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,American West Analytical Laboratories,True,HQ Lab @ American West Analytical Laboratories
ENT-000092,1,env_labs_standardized.csv,AMERISCI RICHMOND,,TNI01636,13635 Genito Road,MIDLOTHIAN,Virginia,,,env_labs,https://www.amerisci.com/,Cory Parnell,[email protected],,,,,,no_explicit_gmp,True,found_via_search,extracted,found_via_fallback_search,extracted,extracted,extracted,AMERISCI RICHMOND,True,HQ Lab @ AMERISCI RICHMOND
ENT-000093,1,env_labs_standardized.csv,AMHERST (T) WPCF,,TNI01426,,AMHERST,New York,,,env_labs,https://www.amherst.ny.us/content/departments.php?dept_id=dept_10&div_id=div_15&menu_id=menu_64,"Armstrong, Brian Engineering Services Administrator",toainfo@amherst.ny.us,,,,,,no_explicit_gmp,False,found_via_search,extracted,extracted,extracted,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=5,total_text_chars=38504)",AMHERST T WPCF,True,HQ Lab @ AMHERST T WPCF
ENT-000094,1,env_labs_standardized.csv,AMSTERDAM WATER TREATMENT,,TNI01604,250 Brookside Avenue,AMSTERDAM,New York,,,env_labs,,,,,,,,,,,search_found_nothing,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,AMSTERDAM WATER TREATMENT,True,HQ Lab @ AMSTERDAM WATER TREATMENT
ENT-000095,1,env_labs_standardized.csv,"Analytical Environmental Laboratory, LLC",,TNI00068,8310 South Broadway Avenue,Tyler,Texas,,,env_labs,https://www.aeltyler.com/,luke@aeltyler.com,info@aeltyler.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,Analytical Environmental Laboratory,True,HQ Lab @ Analytical Environmental Laboratory
ENT-000096,1,env_labs_standardized.csv,"Analytical Food Laboratories, Inc.",,TNI00182,860 Greenview Drive,Grand Prairie,Texas,,,env_labs,https://www.afltexas.com/,Tiffany Williams,afl@tentamus.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,found_via_fallback_search,extracted,extracted,extracted,Analytical Food Laboratories,True,HQ Lab @ Analytical Food Laboratories
ENT-000097,1,env_labs_standardized.csv,"Analytical Laboratories, Inc.",,TNI02545,1804 N. 33rd St.,Boise,Idaho,,,env_labs,https://www.analyticallabsinc.com/,Brian McGovern,ali@analyticallaboratories.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,found_via_fallback_search,extracted,extracted,extracted,Analytical Laboratories,True,HQ Lab @ Analytical Laboratories
ENT-000098,1,env_labs_standardized.csv,Analytical Laboratory Group,,TNI00198,,Eugene,Oregon,,,env_labs,https://alglabsinc.com/,,alglabs@alglabsinc.com,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Analytical Laboratory Group,True,HQ Lab @ Analytical Laboratory Group
ENT-000099,1,env_labs_standardized.csv,"Analytical Resources, LLC",,TNI00199,4611 S 134th Place Suite 100,Tukwila,Washington,,,env_labs,https://www.arilabs.com/,Douglas Elijew,douglas.elijew@arilabs.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,found_via_fallback_search,found_via_fallback_search,extracted,extracted,Analytical Resources,True,HQ Lab @ Analytical Resources
ENT-000100,1,env_labs_standardized.csv,Analytical Services Corporation,,TNI00270,40 Commerce Lane Suite C,Niceville,Florida,,,env_labs,https://www.asincorp.com/,Mike Slivinski-President,mike@asincorp.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,Analytical Services,False,Niceville Lab @ Analytical Services
ENT-000101,1,env_labs_standardized.csv,"Analytical Services, Inc.",,TNI00273,130 Allen Brook Lane,Williston,Vermont,,,env_labs,https://www.analyticalservices.com/,Paul Warden,pwarden@analyticalservices.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,Analytical Services,False,Williston Lab @ Analytical Services
ENT-000102,1,env_labs_standardized.csv,"Anatek Labs, Inc.",,TNI00274,1282 Alturas Drive,Moscow,Idaho,,,env_labs,https://www.anateklabs.com/,Niki Lee,moscow@anateklabs.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,found_via_fallback_search,extracted,extracted,extracted,Anatek Labs,False,Moscow Lab @ Anatek Labs
ENT-000103,1,env_labs_standardized.csv,"Anatek Labs, Inc. - Spokane",,TNI02364,504 E. Sprague Ave #D,Spokane,Washington,,,env_labs,https://www.anateklabs.com/,Kathy Sattler,spokane@anateklabs.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,Anatek Labs,False,Spokane Lab @ Anatek Labs
