lab_id,company_name,lab_name,street_address,city,state,zip_code,is_hq,company_url,contact_name,contact_email,latitude,longitude,lab_type,data_source,phone_number,clia_number,specialty,date_collected
CLIA_CA_00120,Alta Dermatology Medical Group,Alta Dermatology Medical Group,"7365 Carnelian St, Ste 137",Cucamonga,CA,91730,,,,,,,clinical,CMS_CLIA,(951) 966-0125,05D0562804,Routine Chemistry,20250206
CLIA_CA_00121,Sun Clinical Laboratories,Sun Clinical Laboratories,"9349 Telstar Ave, Ste A",El Monte,CA,91731,,,,,,,clinical,CMS_CLIA,(626) 234-2355,05D0563772,Routine Chemistry,20250709
CLIA_CA_00122,Laurie M Woll Do Dermatology,Laurie M Woll Do Dermatology,9301 Central Ave Ste 201,Montclair,CA,91763,,,,,,,clinical,CMS_CLIA,(909) 621-5005,05D0563935,Routine Chemistry,20240403
CLIA_CA_00123,Kindred Hospital Ontario,Kindred Hospital Ontario,550 N Monterey Ave,Ontario,CA,91764,,,,,,,clinical,CMS_CLIA,(909) 391-0333,05D0564022,Routine Chemistry,20160505
CLIA_CA_00124,New Hope Cancer And Research Institute Inc,New Hope Cancer And Research Institute Inc,"350 Vinton Avenue, Suite 101",Pomona,CA,91767,,,,,,,clinical,CMS_CLIA,(909) 620-5502,05D0564183,Routine Chemistry,20060731
CLIA_CA_00125,San Dimas Community Hospital,San Dimas Community Hospital,1350 W Covina Blvd,San Dimas,CA,91773,,,,,,,clinical,CMS_CLIA,(909) 305-5611,05D0564509,Routine Chemistry,20101222
CLIA_CA_00126,"Carl J Chang, Md Inc","Carl J Chang, Md Inc",100 N Santa Anita Ave,Arcadia,CA,91006,,,,,,,clinical,CMS_CLIA,(626) 821-5998,05D0565339,Routine Chemistry,20221005
CLIA_CA_00127,Healthcare Partners Affiliates,Healthcare Partners Affiliates,"207 S Santa Anita St, Suite 205",San Gabriel,CA,91776,,,,,,,clinical,CMS_CLIA,(562) 988-7027,05D0565388,Routine Chemistry,19970825
CLIA_CA_00128,Alhambra Family Medical Center,Alhambra Family Medical Center,1336 W Valley Blvd Ste A,Alhambra,CA,91803,,,,,,,clinical,CMS_CLIA,(626) 281-2232,05D0565444,Routine Chemistry,19941003
CLIA_CA_00129,Children'S Primary Care,Children'S Primary Care,11943 El Camino Real Suite 210,San Diego,CA,92130,,,,,,,clinical,CMS_CLIA,(858) 793-1011,05D0565684,Routine Chemistry,19960911
CLIA_CA_00130,San Diego Oncology Medical Clinic,San Diego Oncology Medical Clinic,750 Medical Center Ct Ste 9,Chula Vista,CA,91911,,,,,,,clinical,CMS_CLIA,(619) 421-6922,05D0565924,Routine Chemistry,19970924
CLIA_CA_00131,"South Bay Skin & Cancer Medical Group, Inc","South Bay Skin & Cancer Medical Group, Inc",256 Landis Ave Ste 300,Chula Vista,CA,91910,,,,,,,clinical,CMS_CLIA,(619) 426-1233,05D0565938,Routine Chemistry,20250410
CLIA_CA_00132,East County Dermatology Medical Group,East County Dermatology Medical Group,"1679 E Main St, Ste 208",El Cajon,CA,92021,,,,,,,clinical,CMS_CLIA,(619) 442-9628,05D0566339,Routine Chemistry,20240927
CLIA_CA_00133,Sycuan Health Center,Sycuan Health Center,4921 Dehesa Rd,El Cajon,CA,92019,,,,,,,clinical,CMS_CLIA,(619) 445-0707,05D0566375,Routine Chemistry,19990825
CLIA_CA_00134,Philip C Bosch Md,Philip C Bosch Md,651 E Pennsylvania Ave Ste 201,Escondido,CA,92025,,,,,,,clinical,CMS_CLIA,(760) 743-3135,05D0566728,Routine Chemistry,20250122
CLIA_CA_00135,"Escondido Dermatology, Inc","Escondido Dermatology, Inc",504 W Mission Ave Ste 101,Escondido,CA,92025,,,,,,,clinical,CMS_CLIA,(760) 747-1980,05D0566755,Routine Chemistry,20230417
CLIA_CA_00136,Concentra Medical Centers - Escondido,Concentra Medical Centers - Escondido,860 West Valley Parkway Ste 150,Escondido,CA,92025,,,,,,,clinical,CMS_CLIA,(760) 740-0707,05D0566882,Routine Chemistry,19960624
CLIA_CA_00137,North County Endocrine Medical Group,North County Endocrine Medical Group,625 W Citracado Pkwy Ste 108 & 112,Escondido,CA,92025,,,,,,,clinical,CMS_CLIA,(760) 743-1431,05D0566900,Routine Chemistry,19960620
CLIA_CA_00138,Dennis L Costello Md,Dennis L Costello Md,9850 Genesee Ste 430,La Jolla,CA,92037,,,,,,,clinical,CMS_CLIA,(858) 450-3388,05D0567227,Routine Chemistry,19970910
CLIA_CA_00139,Novion Laboratories Inc,Novion Laboratories Inc,8430 Juniper Creek Lane,San Diego,CA,92126,,,,,,,clinical,CMS_CLIA,(858) 217-5918,05D0567262,Routine Chemistry,19921215
CLIA_CA_00140,Grossmont Dermatology Medical Clinic,Grossmont Dermatology Medical Clinic,"8860 Center Dr, Ste 300",La Mesa,CA,91942,,,,,,,clinical,CMS_CLIA,(619) 462-1670,05D0567864,Routine Chemistry,20250411
CLIA_CA_00141,"Dermatologist Medical Group Of North County, Inc.","Dermatologist Medical Group Of North County, Inc.",3613 Vista Way,Oceanside,CA,92056,,,,,,,clinical,CMS_CLIA,(760) 758-5340,05D0568241,Routine Chemistry,20230417
CLIA_CA_00142,Waring Court Pediatric & Adult Med Grp,Waring Court Pediatric & Adult Med Grp,3230 Waring Court Suite J,Oceanside,CA,92056,,,,,,,clinical,CMS_CLIA,(619) 941-4498,05D0568292,Routine Chemistry,19950308
CLIA_CA_00143,Dermatology Specialists Inc,Dermatology Specialists Inc,3629 Vista Way,Oceanside,CA,92056,,,,,,,clinical,CMS_CLIA,(760) 757-7546,05D0568920,Routine Chemistry,20240319
CLIA_CA_00144,West Dermatology - Mission Valley,West Dermatology - Mission Valley,9095 Rio San Diego Dr Suite 300,San Diego,CA,92108,,,,,,,clinical,CMS_CLIA,(619) 298-9809,05D0569421,Routine Chemistry,20250327
CLIA_CA_00145,Genesis Healthcare Partners,Genesis Healthcare Partners,"3444 Kearny Villa Rd, Ste 202",San Diego,CA,92123,,,,,,,clinical,CMS_CLIA,(858) 429-7646,05D0569605,Routine Chemistry,20040211
CLIA_CA_00146,James Ooi Md Apc,James Ooi Md Apc,320 Solano St,Corning,CA,96021,,,,,,,clinical,CMS_CLIA,(530) 824-3283,05D0570157,Routine Chemistry,20140819
CLIA_CA_00147,Marque Medical Clinic Inc Dba Marque Urgent Care,Marque Medical Clinic Inc Dba Marque Urgent Care,4490 Fanuel St,San Diego,CA,92109,,,,,,,clinical,CMS_CLIA,(877) 693-6266,05D0570251,Routine Chemistry,20251219
CLIA_CA_00148,Skin Surgery Medical Group Inc,Skin Surgery Medical Group Inc,16918 Dove Canyon Rd,San Diego,CA,92127,,,,,,,clinical,CMS_CLIA,(858) 292-5101,05D0570880,Routine Chemistry,20250806
CLIA_CA_00149,Robert A Ginsberg Md,Robert A Ginsberg Md,"6719 Alvarado Rd, Ste 207",San Diego,CA,92120,,,,,,,clinical,CMS_CLIA,(619) 265-2152,05D0570990,Routine Chemistry,20250311
CLIA_CA_00150,San Diego Sports Med & Fam Hlth Center,San Diego Sports Med & Fam Hlth Center,6699 Alvarado Rd Suite 2100,San Diego,CA,92120,,,,,,,clinical,CMS_CLIA,(619) 229-3909,05D0571135,Routine Chemistry,19940607
CLIA_CA_00151,Laboratory Corporation Of America,Laboratory Corporation Of America,"13112 Evening Creek Dr, South, Ste 300",San Diego,CA,92128,,,,,,,clinical,CMS_CLIA,(858) 668-3700,05D0571204,Routine Chemistry,19931028
CLIA_CA_00152,Allergy & Asthma Medical Group And Research Center,Allergy & Asthma Medical Group And Research Center,5776 Ruffin Road,San Diego,CA,92123,,,,,,,clinical,CMS_CLIA,(858) 268-2368,05D0571369,Routine Chemistry,19960320
CLIA_CA_00153,Desert Oasis Healthcare Medical Group,Desert Oasis Healthcare Medical Group,41-120 Washington,Bermuda Dunes,CA,92201,,,,,,,clinical,CMS_CLIA,(760) 360-3193,05D0571849,Routine Chemistry,19950516
CLIA_CA_00154,Will Family Medical Group,Will Family Medical Group,42575 Washington Street,Palm Desert,CA,92211,,,,,,,clinical,CMS_CLIA,(760) 360-0333,05D0571864,Routine Chemistry,20070607
CLIA_CA_00155,"Adolescents, Babies & Children Pediatric Med Group","Adolescents, Babies & Children Pediatric Med Group",702 Wake Avenue Ave,El Centro,CA,92243,,,,,,,clinical,CMS_CLIA,(760) 352-7216,05D0572174,Routine Chemistry,20060517
CLIA_CA_00156,"Donald R Scott, Md","Donald R Scott, Md",1100 N Palm Canyon Dr Ste 108,Palm Springs,CA,92262,,,,,,,clinical,CMS_CLIA,(760) 325-2074,05D0572487,Routine Chemistry,20250402
CLIA_CA_00157,Desert Oasis Healthcare Medical Group,Desert Oasis Healthcare Medical Group,275 N El Cielo Rd Ste D402,Palm Springs,CA,92262,,,,,,,clinical,CMS_CLIA,(760) 320-8814,05D0572581,Routine Chemistry,20240126
CLIA_CA_00158,Pomona Dialysis,Pomona Dialysis,2111 N Garey Ave,Pomona,CA,91767,,,,,,,clinical,CMS_CLIA,(909) 596-9997,05D0573365,Routine Chemistry,19941227
CLIA_CA_00159,"Hemchand Kolli, Md Inc","Hemchand Kolli, Md Inc",1278 East Latham Avenue,Hemet,CA,92543,,,,,,,clinical,CMS_CLIA,(951) 925-6625,05D0573612,Routine Chemistry,19950301
CLIA_CA_00160,Seven Star Medical Group Inc,Seven Star Medical Group Inc,1525 W Florida Avenue Ste C,Hemet,CA,92543,,,,,,,clinical,CMS_CLIA,(951) 929-6777,05D0573633,Routine Chemistry,19950302
CLIA_CA_00161,Advanced Dermatology & Laser Center Of Redlands,Advanced Dermatology & Laser Center Of Redlands,"255 Terracina Blvd, Ste 206",Redlands,CA,92373,,,,,,,clinical,CMS_CLIA,(909) 792-8600,05D0573825,Routine Chemistry,20250828
CLIA_CA_00162,Southwest Healthcare System,Southwest Healthcare System,25500 Medical Center Dr,Murrieta,CA,92562,,,,,,,clinical,CMS_CLIA,(951) 696-6000,05D0573891,Routine Chemistry,20220811
CLIA_CA_00163,"Ingrid E Trenkle Md, Inc","Ingrid E Trenkle Md, Inc",124 E Olive Ave,Redlands,CA,92373,,,,,,,clinical,CMS_CLIA,(909) 798-9403,05D0574032,Routine Chemistry,20260106
CLIA_CA_00164,J Robert West Md Inc,J Robert West Md Inc,"1457 Ford St, Ste 105",Redlands,CA,92373,,,,,,,clinical,CMS_CLIA,(909) 793-2964,05D0574034,Routine Chemistry,20240514
CLIA_CA_00165,Menifee Valley Medical Center,Menifee Valley Medical Center,28400 Mccall Blvd,Sun City,CA,92585,,,,,,,clinical,CMS_CLIA,(951) 672-7011,05D0574222,Routine Chemistry,20060711
CLIA_CA_00166,High Desert Skin Center/Steven Hodgkin,High Desert Skin Center/Steven Hodgkin,15366 11th St Ste K,Victorville,CA,92395,,,,,,,clinical,CMS_CLIA,(760) 245-6465,05D0574648,Routine Chemistry,20230131
CLIA_CA_00167,Lasalle Medical Associates 17Th St,Lasalle Medical Associates 17Th St,1505 W 17th Street,San Bernardino,CA,92411,,,,,,,clinical,CMS_CLIA,(909) 887-6494,05D0575267,Routine Chemistry,19950104
CLIA_CA_00168,Arthritis Center Of Riverside,Arthritis Center Of Riverside,11725 Slate Ave Ste 100,Riverside,CA,92505,,,,,,,clinical,CMS_CLIA,(951) 352-1700,05D0575313,Routine Chemistry,20120427
CLIA_CA_00169,Doctors Hospital Of Riverside,Doctors Hospital Of Riverside,3865 Jackson St,Riverside,CA,92503,,,,,,,clinical,CMS_CLIA,(951) 688-2211,05D0575478,Routine Chemistry,20110722
CLIA_CA_00170,Brea Family Care,Brea Family Care,1275 N Rose Dr #130,Placentia,CA,92870,,,,,,,clinical,CMS_CLIA,(714) 990-1882,05D0575894,Routine Chemistry,19960506
CLIA_CA_00171,Kim Tang Md Inc,Kim Tang Md Inc,"23832 Rockfield Blvd, Ste 210",Lake Forest,CA,92630,,,,,,,clinical,CMS_CLIA,(949) 770-8115,05D0576370,Routine Chemistry,20240815
CLIA_CA_00172,Urological Med Group North Orange,Urological Med Group North Orange,301 West Bastanchury Road Suite 180,Fullerton,CA,92835,,,,,,,clinical,CMS_CLIA,(714) 870-5970,05D0576738,Routine Chemistry,19941104
CLIA_CA_00173,"William P Baugh, Md Inc","William P Baugh, Md Inc","333 W Bastanchury Rd, Ste 110",Fullerton,CA,92835,,,,,,,clinical,CMS_CLIA,(714) 879-4312,05D0576827,Routine Chemistry,20250925
CLIA_CA_00174,Pathway Medical Group,Pathway Medical Group,12665 Garden Grove Blvd Suite 502 A,Garden Grove,CA,92843,,,,,,,clinical,CMS_CLIA,(714) 537-7800,05D0576919,Routine Chemistry,19950309
CLIA_CA_00175,Cancer And Blood Care Specialists,Cancer And Blood Care Specialists,363 S Main St Ste 485,Orange,CA,92868,,,,,,,clinical,CMS_CLIA,(714) 835-4800,05D0577065,Routine Chemistry,20160523
CLIA_CA_00176,Garden Grove Hospital - Blood Gas Laboratory,Garden Grove Hospital - Blood Gas Laboratory,12601 Garden Grove Blvd,Garden Grove,CA,92843,,,,,,,clinical,CMS_CLIA,(714) 741-3363,05D0577147,Routine Chemistry,20250207
CLIA_CA_00177,Lalla-Reddy Corporation Dba Pacific Coast Medical,Lalla-Reddy Corporation Dba Pacific Coast Medical,9940 Talbert Ave Ste 101,Fountain Valley,CA,92708,,,,,,,clinical,CMS_CLIA,(714) 968-6789,05D0577177,Routine Chemistry,20040108
CLIA_CA_00178,Healthcare Partners Affiliates Medical Group,Healthcare Partners Affiliates Medical Group,19066 Magnolia Avenue,Huntington Beach,CA,92646,,,,,,,clinical,CMS_CLIA,(562) 988-7027,05D0577282,Routine Chemistry,19971223
CLIA_CA_00179,"Beach Physicians Medical Group, Inc","Beach Physicians Medical Group, Inc",17742 Beach Blvd Ste 215,Huntington Beach,CA,92647,,,,,,,clinical,CMS_CLIA,(714) 848-1655,05D0577401,Routine Chemistry,20000920
CLIA_CA_00180,Newport Children'S Medical Group,Newport Children'S Medical Group,3151 Airway Ave Unit C2,Costa Mesa,CA,92626,,,,,,,clinical,CMS_CLIA,(714) 698-1648,05D0577405,Routine Chemistry,19950210
CLIA_CA_00181,Robert B Carlin Md,Robert B Carlin Md,24953 Paseo De Valencia Ste 21B,Laguna Hills,CA,92653,,,,,,,clinical,CMS_CLIA,(949) 770-7656,05D0577863,Routine Chemistry,20250114
CLIA_CA_00182,Cheng Laboratory-Laguna Hills,Cheng Laboratory-Laguna Hills,"24953 Paseo De Valencia, Ste 25B",Laguna Hills,CA,92653,,,,,,,clinical,CMS_CLIA,(949) 770-8168,05D0577865,Routine Chemistry,20240320
CLIA_CA_00183,Csi Medical Group - Newport Beach,Csi Medical Group - Newport Beach,"1441 Avocado Ave, Ste 409",Newport Beach,CA,92660,,,,,,,clinical,CMS_CLIA,(949) 640-4501,05D0578410,Routine Chemistry,20250923
CLIA_CA_00184,Hoag Clinic,Hoag Clinic,520 Superior Ave Suite 360,Newport Beach,CA,92663,,,,,,,clinical,CMS_CLIA,(949) 644-7852,05D0578420,Routine Chemistry,19941006
CLIA_CA_00185,"Marque Medical Clinic, Inc Dba Marque Urgent Care","Marque Medical Clinic, Inc Dba Marque Urgent Care",2075 San Joaquin Hills Rd,Newport Beach,CA,92660,,,,,,,clinical,CMS_CLIA,(877) 693-6266,05D0578436,Routine Chemistry,20251016
CLIA_CA_00186,Newport Beach Medical Associates,Newport Beach Medical Associates,361 Hospital Rd Ste 322,Newport Beach,CA,92663,,,,,,,clinical,CMS_CLIA,(949) 574-0777,05D0578515,Routine Chemistry,20130412
CLIA_CA_00187,Laboratory Corporation Of America,Laboratory Corporation Of America,100 N Tustin Ave,Tustin,CA,92780,,,,,,,clinical,CMS_CLIA,(714) 285-5918,05D0578685,Routine Chemistry,20250724
CLIA_CA_00188,"Rofim Medical Group, Inc","Rofim Medical Group, Inc",1920 East Katella Ave Suite M,Orange,CA,92867,,,,,,,clinical,CMS_CLIA,(714) 974-2111,05D0578700,Routine Chemistry,19950814
CLIA_CA_00189,Biomat Usa Inc,Biomat Usa Inc,612 W Katella Ave,Orange,CA,92867,,,,,,,clinical,CMS_CLIA,(714) 639-2323,05D0578906,Routine Chemistry,20120228
CLIA_CA_00190,Endocrine Consultants And Specialist Med Grp Inc,Endocrine Consultants And Specialist Med Grp Inc,1140 West Laveta Ste #420,Orange,CA,92868,,,,,,,clinical,CMS_CLIA,(714) 285-1904,05D0578977,Routine Chemistry,19960510
CLIA_CA_00191,Genetics Center,Genetics Center,"211 S Main St, Ste E",Orange,CA,92868,,,,,,,clinical,CMS_CLIA,(714) 288-3500,05D0579108,Routine Chemistry,20210922
CLIA_CA_00192,"Tustin Irvine Internal Med Group, Inc","Tustin Irvine Internal Med Group, Inc",15000 Kensington Park Drive Suite 360,Tustin,CA,92782,,,,,,,clinical,CMS_CLIA,(714) 838-5610,05D0579825,Routine Chemistry,20161228
CLIA_CA_00193,St Joseph Heritage Healthcare,St Joseph Heritage Healthcare,1010 W La Veta Ave Ste 20,Orange,CA,92868,,,,,,,clinical,CMS_CLIA,(714) 835-1800,05D0579910,Routine Chemistry,20211124
CLIA_CA_00194,James T Wang Md Inc Hb,James T Wang Md Inc Hb,"17822 Beach Blvd, Ste 468",Huntington Beach,CA,92647,,,,,,,clinical,CMS_CLIA,(714) 841-8818,05D0580125,Routine Chemistry,20241011
CLIA_CA_00195,Kindred Hospital-Westminster,Kindred Hospital-Westminster,200 Hospital Circle,Westminster,CA,92683,,,,,,,clinical,CMS_CLIA,(714) 893-4541,05D0580165,Routine Chemistry,20070425
CLIA_CA_00196,"Advanced Biomedical, Inc","Advanced Biomedical, Inc",3089 S Harbor Blvd,Santa Ana,CA,92704,,,,,,,clinical,CMS_CLIA,(714) 900-2900,05D0580198,Routine Chemistry,20260107
CLIA_CA_00197,Newport Beach Surgical And Medical Group,Newport Beach Surgical And Medical Group,"17451 Bastanchury Rd, Ste 103A",Yorba Linda,CA,92886,,,,,,,clinical,CMS_CLIA,(714) 961-0143,05D0580255,Routine Chemistry,20240613
CLIA_CA_00198,J Robert West Md Inc Dba,J Robert West Md Inc Dba,"31852 Coast Hwy, Ste 300",Laguna Beach,CA,92651,,,,,,,clinical,CMS_CLIA,(949) 499-1389,05D0580377,Routine Chemistry,20240521
CLIA_CA_00199,"Magdy Nawar Md Dba Pacific Nephrology,","Magdy Nawar Md Dba Pacific Nephrology,",26800 Crown Valley Pkwy # 485,Mission Viejo,CA,92691,,,,,,,clinical,CMS_CLIA,(949) 364-5830,05D0580438,Routine Chemistry,20010412
CLIA_CA_00200,Scpmg Mission Viejo,Scpmg Mission Viejo,23781 Maquina  Room 120,Mission Viejo,CA,92691,,,,,,,clinical,CMS_CLIA,(949) 455-4276,05D0580482,Routine Chemistry,20010821
CLIA_CA_00201,Southland Family & Urgent Care Inc,Southland Family & Urgent Care Inc,27660 Santa Margarita Parkway,Mission Viejo,CA,92691,,,,,,,clinical,CMS_CLIA,(949) 350-8797,05D0580544,Routine Chemistry,20220826
CLIA_CA_00202,J Robert West Md Inc Dba Socal Derm,J Robert West Md Inc Dba Socal Derm,"1125 E 17th St, Ste W248",Santa Ana,CA,92701,,,,,,,clinical,CMS_CLIA,(714) 547-5151,05D0580819,Routine Chemistry,20250925
CLIA_CA_00203,South Coast Pediatrics,South Coast Pediatrics,"2650 South Bristol, Suite #101",Santa Ana,CA,92704,,,,,,,clinical,CMS_CLIA,(714) 754-1444,05D0581058,Routine Chemistry,19951228
CLIA_CA_00204,Edinger Medical Group,Edinger Medical Group,9900 Talbert Ave Ste 302,Fountain Valley,CA,92708,,,,,,,clinical,CMS_CLIA,(714) 965-2573,05D0581626,Routine Chemistry,19960715
CLIA_CA_00205,"Pediatric Medical Associates Of Orange County, Inc","Pediatric Medical Associates Of Orange County, Inc",1211 W La Palma Ave Suite 401,Anaheim,CA,92801,,,,,,,clinical,CMS_CLIA,(714) 520-0313,05D0582068,Routine Chemistry,19960223
CLIA_CA_00206,Associated Gastroenterology Medical Group,Associated Gastroenterology Medical Group,"1211 W La Palma Ave, Ste 306",Anaheim,CA,92801,,,,,,,clinical,CMS_CLIA,(714) 778-1300,05D0582203,Routine Chemistry,20250814
CLIA_CA_00207,New Light Medical Group,New Light Medical Group,1716 W Medical Center Dr,Anaheim,CA,92801,,,,,,,clinical,CMS_CLIA,(714) 635-0600,05D0582258,Routine Chemistry,20170221
CLIA_CA_00208,Csi Medical Group-Anaheim,Csi Medical Group-Anaheim,1165 N Euclid St,Anaheim,CA,92801,,,,,,,clinical,CMS_CLIA,(714) 991-9990,05D0582270,Routine Chemistry,20250613
CLIA_CA_00209,"N R Devaraj, Md Inc","N R Devaraj, Md Inc",3356 W Ball Rd Ste 205,Anaheim,CA,92804,,,,,,,clinical,CMS_CLIA,(714) 952-0958,05D0582491,Routine Chemistry,19960126
CLIA_CA_00210,Ching G Lee Md,Ching G Lee Md,408 S Beach Blvd Ste 203,Anaheim,CA,92804,,,,,,,clinical,CMS_CLIA,(714) 527-9111,05D0582521,Routine Chemistry,20060124
CLIA_CA_00211,West Anaheim Medical Center,West Anaheim Medical Center,3033 West Orange Avenue,Anaheim,CA,92804,,,,,,,clinical,CMS_CLIA,(714) 229-4090,05D0582575,Routine Chemistry,20080513
CLIA_CA_00212,Alexander Castellanos Md Inc,Alexander Castellanos Md Inc,"699 South Main Street, Suite A",Templeton,CA,93465,,,,,,,clinical,CMS_CLIA,(805) 434-1804,05D0582785,Routine Chemistry,19970828
CLIA_CA_00213,Kaiser Foundation Hospital -,Kaiser Foundation Hospital -,3440 E La Palma Avenue,Anaheim,CA,92806,,,,,,,clinical,CMS_CLIA,(714) 644-6110,05D0582815,Routine Chemistry,20130227
CLIA_CA_00214,Sunrise Medical Laboratory,Sunrise Medical Laboratory,2492 Walnut Avenue Suite 110,Tustin,CA,92780,,,,,,,clinical,CMS_CLIA,(714) 970-9911,05D0582828,Routine Chemistry,19991103
CLIA_CA_00215,"Affiliated Dermatologists, Inc","Affiliated Dermatologists, Inc",3901 Las Posas Rd Ste 108,Camarillo,CA,93010,,,,,,,clinical,CMS_CLIA,(805) 484-3331,05D0583379,Routine Chemistry,20251105
CLIA_CA_00216,Dermatology Medical Group,Dermatology Medical Group,2811 N Ventura Rd,Oxnard,CA,93036,,,,,,,clinical,CMS_CLIA,(805) 983-0343,05D0583394,Routine Chemistry,20251027
CLIA_CA_00217,1St Stop Clinical Lab,1St Stop Clinical Lab,2275 Las Posas Road,Camarillo,CA,93010,,,,,,,clinical,CMS_CLIA,(805) 388-3732,05D0583420,Routine Chemistry,20030528
CLIA_CA_00218,Valley Oak Family Practice Med Grp Inc,Valley Oak Family Practice Med Grp Inc,1202 Maricopa Hwy Suite C,Ojai,CA,93023,,,,,,,clinical,CMS_CLIA,(805) 640-0068,05D0583537,Routine Chemistry,19950124
CLIA_CA_00219,Pmk Medical Group Inc,Pmk Medical Group Inc,1700 North Rose Ave Ste 320,Oxnard,CA,93030,,,,,,,clinical,CMS_CLIA,(805) 485-8709,05D0583884,Routine Chemistry,19980320
CLIA_CA_00220,Eastern Ventura Medical Group Inc,Eastern Ventura Medical Group Inc,1980 Sequoia Avenue,Simi Valley,CA,93063,,,,,,,clinical,CMS_CLIA,(805) 583-5555,05D0584090,Routine Chemistry,20110511
CLIA_CA_00221,James S Weintraub Md,James S Weintraub Md,"1633 Erringer Rd, Ste 201",Simi Valley,CA,93065,,,,,,,clinical,CMS_CLIA,(805) 583-8888,05D0584208,Routine Chemistry,20241010
CLIA_CA_00222,Simi Dermatologic Medical Center,Simi Dermatologic Medical Center,2925 Sycamore Dr Ste 203,Simi Valley,CA,93065,,,,,,,clinical,CMS_CLIA,(805) 527-6587,05D0584267,Routine Chemistry,20121127
CLIA_CA_00223,Santa Barbara Doctors Laboratory,Santa Barbara Doctors Laboratory,"216 W Pueblo St, Ste B",Santa Barbara,CA,93105,,,,,,,clinical,CMS_CLIA,(805) 682-6475,05D0584375,Routine Chemistry,20250408
CLIA_CA_00224,Children'S Medical Clinic Of Santa Barbara Inc,Children'S Medical Clinic Of Santa Barbara Inc,15 E Arrellaga St,Santa Barbara,CA,93101,,,,,,,clinical,CMS_CLIA,(805) 965-1095,05D0584464,Routine Chemistry,19961230
CLIA_CA_00225,"J Robert West, Md Inc  Dba Luminous Dermatology","J Robert West, Md Inc  Dba Luminous Dermatology","504 W Pueblo St, Ste 102",Santa Barbara,CA,93105,,,,,,,clinical,CMS_CLIA,(805) 682-6455,05D0584671,Routine Chemistry,20230830
CLIA_CA_00226,"Forefront Dermatology - Pacific, Pc","Forefront Dermatology - Pacific, Pc",105 W Mission St,Santa Barbara,CA,93101,,,,,,,clinical,CMS_CLIA,(805) 497-1694,05D0584696,Routine Chemistry,20250508
CLIA_CA_00227,"George Keith Llewellyn, M.D., Inc.","George Keith Llewellyn, M.D., Inc.",3615 Sagunto St Ste C,Santa Ynez,CA,93460,,,,,,,clinical,CMS_CLIA,(805) 884-4900,05D0584764,Routine Chemistry,20160418
CLIA_CA_00228,Unilab Corporation,Unilab Corporation,2065 Sperry Ave,Ventura,CA,93003,,,,,,,clinical,CMS_CLIA,(805) 650-4858,05D0584787,Routine Chemistry,19970417
