lab_id,company_name,lab_name,street_address,city,state,zip_code,is_hq,company_url,contact_name,contact_email,latitude,longitude,lab_type,data_source,phone_number,clia_number,specialty,date_collected,npi_number,official_name,official_title,official_phone
CLIA_CA_00104,Thousand Oaks Pediatrics,Thousand Oaks Pediatrics,1000 Newbury Road #200,Newbury Park,CA,91320,,,,,34.182986,-118.903525,clinical,CMS_CLIA,(805) 480-3730,05D0559734,Routine Chemistry,19981006,1720586225,LAILA NIAZI,Physician-Director,8054803730
CLIA_CA_00105,Edward Taras Md Inc,Edward Taras Md Inc,6325 Topanga Cyn Blvd Ste 535,Woodland Hills,CA,91367,,,,,34.185382,-118.606041,clinical,CMS_CLIA,(818) 887-0050,05D0559992,Routine Chemistry,19970924,1477879641,IAN TARAS,President,8188870050
CLIA_CA_00106,Healthcare Partners Affiliates Medical Group,Healthcare Partners Affiliates Medical Group,15216 Vanowen Street Ste 1A,Van Nuys,CA,91405,,,,,34.193863,-118.464407,clinical,CMS_CLIA,(562) 988-7027,05D0560085,Routine Chemistry,20020923,,,,
CLIA_CA_00107,Octapharma Plasma Inc,Octapharma Plasma Inc,6454 Van Nuys Blvd Ste 100,Van Nuys,CA,91401,,,,,34.18778,-118.448645,clinical,CMS_CLIA,(818) 997-6033,05D0560137,Routine Chemistry,20220217,,,,
CLIA_CA_00108,Genesis Healthcare Partners Pc,Genesis Healthcare Partners Pc,5522 Sepulveda Blvd,Sherman Oaks,CA,91411,,,,,34.170733,-118.466096,clinical,CMS_CLIA,(818) 990-5020,05D0560511,Routine Chemistry,20251031,,,,
CLIA_CA_00109,Robert Hartman Md,Robert Hartman Md,"5400 Balboa Blvd, Ste 329",Encino,CA,91316,,,,,34.168841,-118.50102,clinical,CMS_CLIA,(818) 907-7076,05D0560613,Routine Chemistry,20250417,,,,
CLIA_CA_00110,Pediatric Associates Medical Group Inc,Pediatric Associates Medical Group Inc,4330 Fulton Ave,Sherman Oaks,CA,91423,,,,,34.149914,-118.422432,clinical,CMS_CLIA,(818) 784-1102,05D0560868,Routine Chemistry,19950227,,,,
CLIA_CA_00111,Ken S Honbo Md / Arash Nourparvar Md,Ken S Honbo Md / Arash Nourparvar Md,"16311 Ventura Blvd, Ste 880",Encino,CA,91436,,,,,34.15706,-118.488249,clinical,CMS_CLIA,(818) 783-2000,05D0560960,Routine Chemistry,20240827,,,,
CLIA_CA_00112,Norman A Brooks Md,Norman A Brooks Md,"16311 Ventura Blvd, Ste 690",Encino,CA,91436,,,,,34.15706,-118.488249,clinical,CMS_CLIA,(818) 907-8144,05D0561010,Routine Chemistry,20241112,,,,
CLIA_CA_00113,Raoof Md Dermatology Lab,Raoof Md Dermatology Lab,"16133 Ventura Blvd, Ste 340",Encino,CA,91436,,,,,34.156532,-118.484358,clinical,CMS_CLIA,(818) 788-5060,05D0561079,Routine Chemistry,20240910,,,,
CLIA_CA_00114,Laboratory Fertility Services,Laboratory Fertility Services,"16030 Ventura Blvd, Ste 404",Encino,CA,91436,,,,,34.156113,-118.482139,clinical,CMS_CLIA,(818) 728-4600,05D0561139,Routine Chemistry,19950802,,,,
CLIA_CA_00115,"Valley Pediatric Medical Group, Inc","Valley Pediatric Medical Group, Inc",5353 Balboa Blvd Ste 104,Encino,CA,91316,,,,,34.168639,-118.501158,clinical,CMS_CLIA,(818) 789-7181,05D0561202,Routine Chemistry,20180405,,,,
CLIA_CA_00116,Urology Associates Medical Group,Urology Associates Medical Group,2701 W Alameda Ave  Suite 200,Burbank,CA,91505,,,,,34.157565,-118.330233,clinical,CMS_CLIA,(818) 853-9679,05D0561522,Routine Chemistry,20180718,1114099744,PHILIP WEINTRAUB,Partner,8188431700
CLIA_CA_00117,"Sandeep Kapoor, Md Inc","Sandeep Kapoor, Md Inc",12311 Ventura Boulevard,Studio City,CA,91604,,,,,34.143103,-118.401113,clinical,CMS_CLIA,(818) 762-1167,05D0561753,Routine Chemistry,19980625,,,,
CLIA_CA_00118,"Raimel Y Perez-Pasiliao, Md Inc","Raimel Y Perez-Pasiliao, Md Inc",12574 Central Ave,Chino,CA,91710,,,,,34.024485,-117.689471,clinical,CMS_CLIA,(909) 627-7433,05D0562202,Routine Chemistry,19950210,,,,
CLIA_CA_00119,Healthcare Partners Affiliates Medical Group,Healthcare Partners Affiliates Medical Group,420 W Rowland St,Covina,CA,91723,,,,,34.078938,-117.897539,clinical,CMS_CLIA,(562) 988-7027,05D0562709,Routine Chemistry,19970305,,,,
CLIA_CA_00120,Alta Dermatology Medical Group,Alta Dermatology Medical Group,"7365 Carnelian St, Ste 137",Cucamonga,CA,91730,,,,,34.120608,-117.616009,clinical,CMS_CLIA,(951) 966-0125,05D0562804,Routine Chemistry,20250206,,,,
CLIA_CA_00121,Sun Clinical Laboratories,Sun Clinical Laboratories,"9349 Telstar Ave, Ste A",El Monte,CA,91731,,,,,34.068868,-118.06519,clinical,CMS_CLIA,(626) 234-2355,05D0563772,Routine Chemistry,20250709,1487739447,FRANCES SUN,Owner,3234516611
CLIA_CA_00122,Laurie M Woll Do Dermatology,Laurie M Woll Do Dermatology,9301 Central Ave Ste 201,Montclair,CA,91763,,,,,34.084945,-117.689503,clinical,CMS_CLIA,(909) 621-5005,05D0563935,Routine Chemistry,20240403,,,,
CLIA_CA_00123,Kindred Hospital Ontario,Kindred Hospital Ontario,550 N Monterey Ave,Ontario,CA,91764,,,,,34.068872,-117.643671,clinical,CMS_CLIA,(909) 391-0333,05D0564022,Routine Chemistry,20160505,,,,
CLIA_CA_00124,New Hope Cancer And Research Institute Inc,New Hope Cancer And Research Institute Inc,"350 Vinton Avenue, Suite 101",Pomona,CA,91767,,,,,34.079475,-117.747042,clinical,CMS_CLIA,(909) 620-5502,05D0564183,Routine Chemistry,20060731,,,,
CLIA_CA_00125,San Dimas Community Hospital,San Dimas Community Hospital,1350 W Covina Blvd,San Dimas,CA,91773,,,,,34.09928,-117.834548,clinical,CMS_CLIA,(909) 305-5611,05D0564509,Routine Chemistry,20101222,1740447945,CHRISTOPHER DOAN,Chief Compliance Counsel,9092354307
CLIA_CA_00126,"Carl J Chang, Md Inc","Carl J Chang, Md Inc",100 N Santa Anita Ave,Arcadia,CA,91006,,,,,34.141401,-118.031383,clinical,CMS_CLIA,(626) 821-5998,05D0565339,Routine Chemistry,20221005,,,,
CLIA_CA_00127,Healthcare Partners Affiliates,Healthcare Partners Affiliates,"207 S Santa Anita St, Suite 205",San Gabriel,CA,91776,,,,,34.101275,-118.106513,clinical,CMS_CLIA,(562) 988-7027,05D0565388,Routine Chemistry,19970825,,,,
CLIA_CA_00128,Alhambra Family Medical Center,Alhambra Family Medical Center,1336 W Valley Blvd Ste A,Alhambra,CA,91803,,,,,34.077676,-118.137547,clinical,CMS_CLIA,(626) 281-2232,05D0565444,Routine Chemistry,19941003,1851324206,JACQUELINE WONG,PRESIDENT,6262812232
CLIA_CA_00129,Children'S Primary Care,Children'S Primary Care,11943 El Camino Real Suite 210,San Diego,CA,92130,,,,,32.935531,-117.23746,clinical,CMS_CLIA,(858) 793-1011,05D0565684,Routine Chemistry,19960911,,,,
CLIA_CA_00130,San Diego Oncology Medical Clinic,San Diego Oncology Medical Clinic,750 Medical Center Ct Ste 9,Chula Vista,CA,91911,,,,,32.617915,-117.023178,clinical,CMS_CLIA,(619) 421-6922,05D0565924,Routine Chemistry,19970924,,,,
CLIA_CA_00131,"South Bay Skin & Cancer Medical Group, Inc","South Bay Skin & Cancer Medical Group, Inc",256 Landis Ave Ste 300,Chula Vista,CA,91910,,,,,32.642425,-117.081561,clinical,CMS_CLIA,(619) 426-1233,05D0565938,Routine Chemistry,20250410,,,,
CLIA_CA_00132,East County Dermatology Medical Group,East County Dermatology Medical Group,"1679 E Main St, Ste 208",El Cajon,CA,92021,,,,,32.811271,-116.919155,clinical,CMS_CLIA,(619) 442-9628,05D0566339,Routine Chemistry,20240927,,,,
CLIA_CA_00133,Sycuan Health Center,Sycuan Health Center,4921 Dehesa Rd,El Cajon,CA,92019,,,,,32.78775,-116.845314,clinical,CMS_CLIA,(619) 445-0707,05D0566375,Routine Chemistry,19990825,,,,
CLIA_CA_00134,Philip C Bosch Md,Philip C Bosch Md,651 E Pennsylvania Ave Ste 201,Escondido,CA,92025,,,,,33.126574,-117.074554,clinical,CMS_CLIA,(760) 743-3135,05D0566728,Routine Chemistry,20250122,,,,
CLIA_CA_00135,"Escondido Dermatology, Inc","Escondido Dermatology, Inc",504 W Mission Ave Ste 101,Escondido,CA,92025,,,,,33.128308,-117.092125,clinical,CMS_CLIA,(760) 747-1980,05D0566755,Routine Chemistry,20230417,,,,
CLIA_CA_00136,Concentra Medical Centers - Escondido,Concentra Medical Centers - Escondido,860 West Valley Parkway Ste 150,Escondido,CA,92025,,,,,33.117561,-117.09339,clinical,CMS_CLIA,(760) 740-0707,05D0566882,Routine Chemistry,19960624,,,,
CLIA_CA_00137,North County Endocrine Medical Group,North County Endocrine Medical Group,625 W Citracado Pkwy Ste 108 & 112,Escondido,CA,92025,,,,,33.091521,-117.077709,clinical,CMS_CLIA,(760) 743-1431,05D0566900,Routine Chemistry,19960620,1013068105,TIMOTHY BAILEY,President,7607431431
CLIA_CA_00138,Dennis L Costello Md,Dennis L Costello Md,9850 Genesee Ste 430,La Jolla,CA,92037,,,,,32.884871,-117.222559,clinical,CMS_CLIA,(858) 450-3388,05D0567227,Routine Chemistry,19970910,,,,
CLIA_CA_00139,Novion Laboratories Inc,Novion Laboratories Inc,8430 Juniper Creek Lane,San Diego,CA,92126,,,,,32.897514,-117.145693,clinical,CMS_CLIA,(858) 217-5918,05D0567262,Routine Chemistry,19921215,1881409605,ROBERT LAJVARDI,Owner,6198475096
CLIA_CA_00140,Grossmont Dermatology Medical Clinic,Grossmont Dermatology Medical Clinic,"8860 Center Dr, Ste 300",La Mesa,CA,91942,,,,,,,clinical,CMS_CLIA,(619) 462-1670,05D0567864,Routine Chemistry,20250411,1194838441,MONICA DEL VALLE,Billing Supervisor,6194621670
CLIA_CA_00141,"Dermatologist Medical Group Of North County, Inc.","Dermatologist Medical Group Of North County, Inc.",3613 Vista Way,Oceanside,CA,92056,,,,,33.181393,-117.309429,clinical,CMS_CLIA,(760) 758-5340,05D0568241,Routine Chemistry,20230417,,,,
CLIA_CA_00142,Waring Court Pediatric & Adult Med Grp,Waring Court Pediatric & Adult Med Grp,3230 Waring Court Suite J,Oceanside,CA,92056,,,,,33.187488,-117.290651,clinical,CMS_CLIA,(619) 941-4498,05D0568292,Routine Chemistry,19950308,,,,
CLIA_CA_00143,Dermatology Specialists Inc,Dermatology Specialists Inc,3629 Vista Way,Oceanside,CA,92056,,,,,33.181258,-117.309174,clinical,CMS_CLIA,(760) 757-7546,05D0568920,Routine Chemistry,20240319,1881631711,JANE LISK,Administrator,7607577546
CLIA_CA_00144,West Dermatology - Mission Valley,West Dermatology - Mission Valley,9095 Rio San Diego Dr Suite 300,San Diego,CA,92108,,,,,32.77584,-117.135396,clinical,CMS_CLIA,(619) 298-9809,05D0569421,Routine Chemistry,20250327,,,,
CLIA_CA_00145,Genesis Healthcare Partners,Genesis Healthcare Partners,"3444 Kearny Villa Rd, Ste 202",San Diego,CA,92123,,,,,32.806484,-117.150388,clinical,CMS_CLIA,(858) 429-7646,05D0569605,Routine Chemistry,20040211,,,,
CLIA_CA_00146,James Ooi Md Apc,James Ooi Md Apc,320 Solano St,Corning,CA,96021,,,,,39.927915,-122.169672,clinical,CMS_CLIA,(530) 824-3283,05D0570157,Routine Chemistry,20140819,,,,
CLIA_CA_00147,Marque Medical Clinic Inc Dba Marque Urgent Care,Marque Medical Clinic Inc Dba Marque Urgent Care,4490 Fanuel St,San Diego,CA,92109,,,,,32.797684,-117.246162,clinical,CMS_CLIA,(877) 693-6266,05D0570251,Routine Chemistry,20251219,,,,
CLIA_CA_00148,Skin Surgery Medical Group Inc,Skin Surgery Medical Group Inc,16918 Dove Canyon Rd,San Diego,CA,92127,,,,,33.016979,-117.111211,clinical,CMS_CLIA,(858) 292-5101,05D0570880,Routine Chemistry,20250806,,,,
CLIA_CA_00149,Robert A Ginsberg Md,Robert A Ginsberg Md,"6719 Alvarado Rd, Ste 207",San Diego,CA,92120,,,,,32.776933,-117.055651,clinical,CMS_CLIA,(619) 265-2152,05D0570990,Routine Chemistry,20250311,,,,
CLIA_CA_00150,San Diego Sports Med & Fam Hlth Center,San Diego Sports Med & Fam Hlth Center,6699 Alvarado Rd Suite 2100,San Diego,CA,92120,,,,,32.777019,-117.056153,clinical,CMS_CLIA,(619) 229-3909,05D0571135,Routine Chemistry,19940607,,,,
CLIA_CA_00151,Laboratory Corporation Of America,Laboratory Corporation Of America,"13112 Evening Creek Dr, South, Ste 300",San Diego,CA,92128,,,,,32.962357,-117.093381,clinical,CMS_CLIA,(858) 668-3700,05D0571204,Routine Chemistry,19931028,1659352276,KIMBERLY WILLIAMS,VP,8002227566
CLIA_CA_00152,Allergy & Asthma Medical Group And Research Center,Allergy & Asthma Medical Group And Research Center,5776 Ruffin Road,San Diego,CA,92123,,,,,32.839246,-117.127422,clinical,CMS_CLIA,(858) 268-2368,05D0571369,Routine Chemistry,19960320,,,,
CLIA_CA_00153,Desert Oasis Healthcare Medical Group,Desert Oasis Healthcare Medical Group,41-120 Washington,Bermuda Dunes,CA,92201,,,,,,,clinical,CMS_CLIA,(760) 360-3193,05D0571849,Routine Chemistry,19950516,,,,
CLIA_CA_00154,Will Family Medical Group,Will Family Medical Group,42575 Washington Street,Palm Desert,CA,92211,,,,,33.739743,-116.303925,clinical,CMS_CLIA,(760) 360-0333,05D0571864,Routine Chemistry,20070607,,,,
CLIA_CA_00155,"Adolescents, Babies & Children Pediatric Med Group","Adolescents, Babies & Children Pediatric Med Group",702 Wake Avenue Ave,El Centro,CA,92243,,,,,32.770665,-115.559785,clinical,CMS_CLIA,(760) 352-7216,05D0572174,Routine Chemistry,20060517,,,,
CLIA_CA_00156,"Donald R Scott, Md","Donald R Scott, Md",1100 N Palm Canyon Dr Ste 108,Palm Springs,CA,92262,,,,,33.837676,-116.546697,clinical,CMS_CLIA,(760) 325-2074,05D0572487,Routine Chemistry,20250402,,,,
CLIA_CA_00157,Desert Oasis Healthcare Medical Group,Desert Oasis Healthcare Medical Group,275 N El Cielo Rd Ste D402,Palm Springs,CA,92262,,,,,33.826813,-116.5107,clinical,CMS_CLIA,(760) 320-8814,05D0572581,Routine Chemistry,20240126,1023009529,HELENE LECLAIR,Administrator,7603204122
CLIA_CA_00158,Pomona Dialysis,Pomona Dialysis,2111 N Garey Ave,Pomona,CA,91767,,,,,34.08592,-117.751406,clinical,CMS_CLIA,(909) 596-9997,05D0573365,Routine Chemistry,19941227,1609840347,SAMUEL WEY,VP LICENSURE & CERTIFICATION,6153416641
CLIA_CA_00159,"Hemchand Kolli, Md Inc","Hemchand Kolli, Md Inc",1278 East Latham Avenue,Hemet,CA,92543,,,,,33.749503,-116.958932,clinical,CMS_CLIA,(951) 925-6625,05D0573612,Routine Chemistry,19950301,1760502322,HEMCHAND KOLLI,president,9519256625
CLIA_CA_00160,Seven Star Medical Group Inc,Seven Star Medical Group Inc,1525 W Florida Avenue Ste C,Hemet,CA,92543,,,,,33.747416,-116.98718,clinical,CMS_CLIA,(951) 929-6777,05D0573633,Routine Chemistry,19950302,,,,
CLIA_CA_00161,Advanced Dermatology & Laser Center Of Redlands,Advanced Dermatology & Laser Center Of Redlands,"255 Terracina Blvd, Ste 206",Redlands,CA,92373,,,,,34.037822,-117.20541,clinical,CMS_CLIA,(909) 792-8600,05D0573825,Routine Chemistry,20250828,,,,
CLIA_CA_00162,Southwest Healthcare System,Southwest Healthcare System,25500 Medical Center Dr,Murrieta,CA,92562,,,,,33.557798,-117.184785,clinical,CMS_CLIA,(951) 696-6000,05D0573891,Routine Chemistry,20220811,,,,
CLIA_CA_00163,"Ingrid E Trenkle Md, Inc","Ingrid E Trenkle Md, Inc",124 E Olive Ave,Redlands,CA,92373,,,,,34.054218,-117.179732,clinical,CMS_CLIA,(909) 798-9403,05D0574032,Routine Chemistry,20260106,,,,
CLIA_CA_00164,J Robert West Md Inc,J Robert West Md Inc,"1457 Ford St, Ste 105",Redlands,CA,92373,,,,,34.039674,-117.156465,clinical,CMS_CLIA,(909) 793-2964,05D0574034,Routine Chemistry,20240514,,,,
CLIA_CA_00165,Menifee Valley Medical Center,Menifee Valley Medical Center,28400 Mccall Blvd,Sun City,CA,92585,,,,,33.718006,-117.167325,clinical,CMS_CLIA,(951) 672-7011,05D0574222,Routine Chemistry,20060711,1881781482,MICHAEL GARKO,CFO Interim Ceo,9517666472
CLIA_CA_00166,High Desert Skin Center/Steven Hodgkin,High Desert Skin Center/Steven Hodgkin,15366 11th St Ste K,Victorville,CA,92395,,,,,34.529962,-117.292556,clinical,CMS_CLIA,(760) 245-6465,05D0574648,Routine Chemistry,20230131,,,,
CLIA_CA_00167,Lasalle Medical Associates 17Th St,Lasalle Medical Associates 17Th St,1505 W 17th Street,San Bernardino,CA,92411,,,,,34.130458,-117.318443,clinical,CMS_CLIA,(909) 887-6494,05D0575267,Routine Chemistry,19950104,,,,
CLIA_CA_00168,Arthritis Center Of Riverside,Arthritis Center Of Riverside,11725 Slate Ave Ste 100,Riverside,CA,92505,,,,,33.902623,-117.492998,clinical,CMS_CLIA,(951) 352-1700,05D0575313,Routine Chemistry,20120427,1922478908,JESSICA HENDERSON,Billing Manager,9513521700
CLIA_CA_00169,Doctors Hospital Of Riverside,Doctors Hospital Of Riverside,3865 Jackson St,Riverside,CA,92503,,,,,33.925899,-117.440098,clinical,CMS_CLIA,(951) 688-2211,05D0575478,Routine Chemistry,20110722,,,,
CLIA_CA_00170,Brea Family Care,Brea Family Care,1275 N Rose Dr #130,Placentia,CA,92870,,,,,33.885673,-117.842926,clinical,CMS_CLIA,(714) 990-1882,05D0575894,Routine Chemistry,19960506,,,,
CLIA_CA_00171,Kim Tang Md Inc,Kim Tang Md Inc,"23832 Rockfield Blvd, Ste 210",Lake Forest,CA,92630,,,,,33.626678,-117.714684,clinical,CMS_CLIA,(949) 770-8115,05D0576370,Routine Chemistry,20240815,,,,
CLIA_CA_00172,Urological Med Group North Orange,Urological Med Group North Orange,301 West Bastanchury Road Suite 180,Fullerton,CA,92835,,,,,,,clinical,CMS_CLIA,(714) 870-5970,05D0576738,Routine Chemistry,19941104,,,,
CLIA_CA_00173,"William P Baugh, Md Inc","William P Baugh, Md Inc","333 W Bastanchury Rd, Ste 110",Fullerton,CA,92835,,,,,,,clinical,CMS_CLIA,(714) 879-4312,05D0576827,Routine Chemistry,20250925,,,,
CLIA_CA_00174,Pathway Medical Group,Pathway Medical Group,12665 Garden Grove Blvd Suite 502 A,Garden Grove,CA,92843,,,,,33.774576,-117.913312,clinical,CMS_CLIA,(714) 537-7800,05D0576919,Routine Chemistry,19950309,,,,
CLIA_CA_00175,Cancer And Blood Care Specialists,Cancer And Blood Care Specialists,363 S Main St Ste 485,Orange,CA,92868,,,,,33.78274,-117.867222,clinical,CMS_CLIA,(714) 835-4800,05D0577065,Routine Chemistry,20160523,1083132625,STAVROULA OTIS,Director,3233768936
CLIA_CA_00176,Garden Grove Hospital - Blood Gas Laboratory,Garden Grove Hospital - Blood Gas Laboratory,12601 Garden Grove Blvd,Garden Grove,CA,92843,,,,,33.774569,-117.914738,clinical,CMS_CLIA,(714) 741-3363,05D0577147,Routine Chemistry,20250207,,,,
CLIA_CA_00177,Lalla-Reddy Corporation Dba Pacific Coast Medical,Lalla-Reddy Corporation Dba Pacific Coast Medical,9940 Talbert Ave Ste 101,Fountain Valley,CA,92708,,,,,33.70161,-117.956297,clinical,CMS_CLIA,(714) 968-6789,05D0577177,Routine Chemistry,20040108,,,,
CLIA_CA_00178,Healthcare Partners Affiliates Medical Group,Healthcare Partners Affiliates Medical Group,19066 Magnolia Avenue,Huntington Beach,CA,92646,,,,,33.685878,-117.971282,clinical,CMS_CLIA,(562) 988-7027,05D0577282,Routine Chemistry,19971223,,,,
CLIA_CA_00179,"Beach Physicians Medical Group, Inc","Beach Physicians Medical Group, Inc",17742 Beach Blvd Ste 215,Huntington Beach,CA,92647,,,,,33.70474,-117.98901,clinical,CMS_CLIA,(714) 848-1655,05D0577401,Routine Chemistry,20000920,,,,
CLIA_CA_00180,Newport Children'S Medical Group,Newport Children'S Medical Group,3151 Airway Ave Unit C2,Costa Mesa,CA,92626,,,,,33.679313,-117.871207,clinical,CMS_CLIA,(714) 698-1648,05D0577405,Routine Chemistry,19950210,,,,
CLIA_CA_00181,Robert B Carlin Md,Robert B Carlin Md,24953 Paseo De Valencia Ste 21B,Laguna Hills,CA,92653,,,,,,,clinical,CMS_CLIA,(949) 770-7656,05D0577863,Routine Chemistry,20250114,,,,
CLIA_CA_00182,Cheng Laboratory-Laguna Hills,Cheng Laboratory-Laguna Hills,"24953 Paseo De Valencia, Ste 25B",Laguna Hills,CA,92653,,,,,,,clinical,CMS_CLIA,(949) 770-8168,05D0577865,Routine Chemistry,20240320,,,,
CLIA_CA_00183,Csi Medical Group - Newport Beach,Csi Medical Group - Newport Beach,"1441 Avocado Ave, Ste 409",Newport Beach,CA,92660,,,,,33.612278,-117.870521,clinical,CMS_CLIA,(949) 640-4501,05D0578410,Routine Chemistry,20250923,,,,
CLIA_CA_00184,Hoag Clinic,Hoag Clinic,520 Superior Ave Suite 360,Newport Beach,CA,92663,,,,,33.630833,-117.928777,clinical,CMS_CLIA,(949) 644-7852,05D0578420,Routine Chemistry,19941006,1942799523,ANDREW GUARNI,Senior Vice President and CFO,9497648444
CLIA_CA_00185,"Marque Medical Clinic, Inc Dba Marque Urgent Care","Marque Medical Clinic, Inc Dba Marque Urgent Care",2075 San Joaquin Hills Rd,Newport Beach,CA,92660,,,,,33.617241,-117.869822,clinical,CMS_CLIA,(877) 693-6266,05D0578436,Routine Chemistry,20251016,,,,
CLIA_CA_00186,Newport Beach Medical Associates,Newport Beach Medical Associates,361 Hospital Rd Ste 322,Newport Beach,CA,92663,,,,,33.625763,-117.928399,clinical,CMS_CLIA,(949) 574-0777,05D0578515,Routine Chemistry,20130412,1447201371,MARTIN BAE,President,9495740777
CLIA_CA_00187,Laboratory Corporation Of America,Laboratory Corporation Of America,100 N Tustin Ave,Tustin,CA,92780,,,,,33.745795,-117.834199,clinical,CMS_CLIA,(714) 285-5918,05D0578685,Routine Chemistry,20250724,1629348917,KIMBERLY WILLIAMS,VP,8002227566
CLIA_CA_00188,"Rofim Medical Group, Inc","Rofim Medical Group, Inc",1920 East Katella Ave Suite M,Orange,CA,92867,,,,,33.809587,-117.833436,clinical,CMS_CLIA,(714) 974-2111,05D0578700,Routine Chemistry,19950814,,,,
CLIA_CA_00189,Biomat Usa Inc,Biomat Usa Inc,612 W Katella Ave,Orange,CA,92867,,,,,33.808969,-117.858578,clinical,CMS_CLIA,(714) 639-2323,05D0578906,Routine Chemistry,20120228,,,,
CLIA_CA_00190,Endocrine Consultants And Specialist Med Grp Inc,Endocrine Consultants And Specialist Med Grp Inc,1140 West Laveta Ste #420,Orange,CA,92868,,,,,33.780268,-117.865176,clinical,CMS_CLIA,(714) 285-1904,05D0578977,Routine Chemistry,19960510,,,,
CLIA_CA_00191,Genetics Center,Genetics Center,"211 S Main St, Ste E",Orange,CA,92868,,,,,33.785839,-117.867217,clinical,CMS_CLIA,(714) 288-3500,05D0579108,Routine Chemistry,20210922,1649225632,TOURAN ZADEH,Medical Director CEO,7142883500
CLIA_CA_00192,"Tustin Irvine Internal Med Group, Inc","Tustin Irvine Internal Med Group, Inc",15000 Kensington Park Drive Suite 360,Tustin,CA,92782,,,,,33.71468,-117.815981,clinical,CMS_CLIA,(714) 838-5610,05D0579825,Routine Chemistry,20161228,,,,
CLIA_CA_00193,St Joseph Heritage Healthcare,St Joseph Heritage Healthcare,1010 W La Veta Ave Ste 20,Orange,CA,92868,,,,,33.780264,-117.86328,clinical,CMS_CLIA,(714) 835-1800,05D0579910,Routine Chemistry,20211124,1801443510,DONALD ANDERSON,ASSISTANT SECRETARY OF ENROLLMENTS,4253589786
CLIA_CA_00194,James T Wang Md Inc Hb,James T Wang Md Inc Hb,"17822 Beach Blvd, Ste 468",Huntington Beach,CA,92647,,,,,33.703404,-117.989,clinical,CMS_CLIA,(714) 841-8818,05D0580125,Routine Chemistry,20241011,,,,
CLIA_CA_00195,Kindred Hospital-Westminster,Kindred Hospital-Westminster,200 Hospital Circle,Westminster,CA,92683,,,,,,,clinical,CMS_CLIA,(714) 893-4541,05D0580165,Routine Chemistry,20070425,,,,
