company_name,cik,source_record_id,address_street,address_city,address_state,address_zip,address_country,source_name,website_url,contact_name,contact_email,phone,notes
University of Michigan Health Center for Reproductive Medicine at Bloomfield Hills,,3006074124,,Bloomfield Hills,MI,48304,,FDA HCT/P Registration,,,,,
University of Michigan Hospital & Health Centers,,3008453145,,Ann Arbor,MI,48109-2800,,FDA HCT/P Registration,,,,,
"University of Minnesota Medical Center, M Health Fairview Cell Therapy Laboratory",,3003980937,,Saint Paul,MN,55108,,FDA HCT/P Registration,,,,,
University of Mississippi Medical Center Bone Marrow Transplant Laboratory,,3003947360,,Jackson,MS,39216,,FDA HCT/P Registration,,,,,
University of Mississippi Medical Center- IVF & Andrology Laboratory,,3005164323,,Flowood,MS,39232,,FDA HCT/P Registration,,,,,
University of Missouri Reproductive Health and Fertility Center,,3003934724,,Columbia,MO,65201,,FDA HCT/P Registration,,,,,
University of Missouri-Columbia- NextGen,,1970010,,Columbia,MO,65211,,FDA HCT/P Registration,,,,,
University of North Carolina at Chapel Hill,,3014254090,,Chapel Hill,NC,27517,,FDA HCT/P Registration,,,,,
University of Pittsburgh Cancer Institute Hillman Cancer Center,,3004571535,,Pittsburgh,PA,15213-1863,,FDA HCT/P Registration,,,,,
University of Pittsburgh Medical Center Shadyside,,3004565478,,Pittsburgh,PA,15213,,FDA HCT/P Registration,,,,,
University of Roch-Strong Memorial Hospital,,1372065,,Rochester,NY,14642-0001,,FDA HCT/P Registration,,,,,
"University of Tennessee Medical Center, Cell Therapy Laboratory",,3020920459,,Knoxville,TN,37920,,FDA HCT/P Registration,,,,,
University of Utah Andrology Laboratory,,3005211053,,Salt Lake City,UT,84108,,FDA HCT/P Registration,,,,,
University of Utah Cell Therapy and Regenerative Medicine,,3004471729,,Salt Lake City,UT,84108,,FDA HCT/P Registration,,,,,
University of Vermont Medical Center,,3008274430,,Burlington,VT,05401,,FDA HCT/P Registration,,,,,
University of Vermont Medical Center,,1271308,,Burlington,VT,05401-1473,,FDA HCT/P Registration,,,,,
University of Virginia Health System,,1172512,,Charlottesville,VA,22908,,FDA HCT/P Registration,,,,,
University of Washington Medical Center - Roosevelt,,3004561799,,Seattle,WA,98105,,FDA HCT/P Registration,,,,,
University of Wisconsin Hospitals and Clinics Authority,,2171890,,Madison,WI,53792-8360,,FDA HCT/P Registration,,,,,
"UofL Health, Inc. d/b/a UofL Hospital",,3000146058,,Louisville,KY,40202,,FDA HCT/P Registration,,,,,
"Upstate New York Transplant Services, Inc.",,3000718051,,Williamsville,NY,14221,,FDA HCT/P Registration,,,,,
"Utah Cord Bank, Inc.",,3005351861,,Sandy,UT,84070,,FDA HCT/P Registration,,,,,
Utah Fertility Center,,3008747025,,Pleasant Grove,UT,84062,,FDA HCT/P Registration,,,,,
Utah Lions Eye Bank,,3000215349,,Murray,UT,84107,,FDA HCT/P Registration,,,,,
VA Tennessee Valley Health Care System,,3005810007,,Nashville,TN,37212,,FDA HCT/P Registration,,,,,
VCUHS Cellular Therapeutics Laboratory,,3004731561,,Richmond,VA,23219,,FDA HCT/P Registration,,,,,
Valley Andrology Fertility Center Inc.,,3008304508,,Clovis,CA,93611,,FDA HCT/P Registration,,,,,
Vanderbilt University Hospital,,1071195,,Nashville,TN,37232-5505,,FDA HCT/P Registration,,,,,
Vericel Corporation,,3002836339,,Cambridge,MA,02139,,FDA HCT/P Registration,,,,,
Vermont Center for Reproductive Medicine,,3003927068,,Burlington,VT,05401,,FDA HCT/P Registration,,,,,
"Versiti Blood Health, Inc dba Versiti Blood Center of Indiana",,1873403,,Indianapolis,IN,46208,,FDA HCT/P Registration,,,,,
"Versiti Blood Health, Inc. dba Versiti Blood Center of Michigan",,1875548,,Grand Rapids,MI,49503-1704,,FDA HCT/P Registration,,,,,
"ViaCord, LLC",,3003978223,,Hebron,KY,41048,,FDA HCT/P Registration,,,,,
Viera Fertility Center,,3003926629,,Melbourne,FL,32940,,FDA HCT/P Registration,,,,,
Vios Fertility Institute Chicago d/b/a Kindbody of ILL Medical Practice,,3013666275,,Chicago,IL,60661,,FDA HCT/P Registration,,,,,
Vios Fertility Institute Chicago dba Kindbody Wicker Park,,3012697318,,Chicago,IL,60622,,FDA HCT/P Registration,,,,,
"Vios Fertility Institute LLC, DBA Kindbody of MO Medical Practice",,3021559133,,Creve Couer,MO,63141,,FDA HCT/P Registration,,,,,
Virginia Center for Reproductive Medicine,,3003939253,,Reston,VA,20190,,FDA HCT/P Registration,,,,,
Virginia Commonwealth University Health System,,3013528403,,Richmond,VA,23235,,FDA HCT/P Registration,,,,,
Virginia Commonwealth University Pancreatic Islet Cell Transplantation Lab,,3012080295,,Richmond,VA,23219,,FDA HCT/P Registration,,,,,
Virginia Fertility & IVF,,3005667202,,Charlottesville,VA,22911,,FDA HCT/P Registration,,,,,
"Virginia Fertility Associate, LLC",,3020161200,,Norfolk,VA,23507,,FDA HCT/P Registration,,,,,
Virginia Fertility Associates LLC,,3003939262,,Richmond,VA,23235,,FDA HCT/P Registration,,,,,
VisionGift,,3013534653,,Boston,MA,02210,,FDA HCT/P Registration,,,,,
VisionGift,,3001239138,,Portland,OR,97214,,FDA HCT/P Registration,,,,,
Vista Biologicals Corporation,,1000406283,,Carlsbad,CA,92011-1523,,FDA HCT/P Registration,,,,,
Vita Biosciences LLC,,,,Vero Beach,FL,32962,,FDA HCT/P Registration,,,,,
Vitalant,,3008110521,,Tempe,AZ,85281,,FDA HCT/P Registration,,,,,
Vitalant,,3006399760,,Allendale,NJ,07401,,FDA HCT/P Registration,,,,,
Vitti Labs LLC,,3015365441,,Liberty,MO,64068,,FDA HCT/P Registration,,,,,
"Viver Labs, Inc",,3045425815,,Playa Vista,CA,90066,,FDA HCT/P Registration,,,,,
"Vivex Biologics, Inc.",,1000113913,,Miami,FL,33167,,FDA HCT/P Registration,,,,,
WORLDWIDE IVF AND FROZEN SHIPPING SOLUTIONS LLC,,3041701795,,North bay village,FL,33141,,FDA HCT/P Registration,,,,,
Wake Forest University School of Medicine,,3007376233,,Winston-Salem,NC,27157,,FDA HCT/P Registration,,,,,
Washington Fertility Center,,3005668178,,Annandale,VA,22003,,FDA HCT/P Registration,,,,,
Washington University School of Medicine Department of OB/GYN,,3003934711,,St. Louis,MO,63108-2259,,FDA HCT/P Registration,,,,,
"Wellnest Fertility, Inc",,3036395691,,South Ogden,UT,84405,,FDA HCT/P Registration,,,,,
"West Coast Fertility Centers, LLC",,3029809546,,Los Angeles,CA,90017,,FDA HCT/P Registration,,,,,
"West Coast Fertility Centers, LLC",,3003942701,,Fountain Valley,CA,92708,,FDA HCT/P Registration,,,,,
West Coast Reproductive TLC Laboratory,,3030421380,,Tarzana,CA,91356,,FDA HCT/P Registration,,,,,
"West Virginia University Hospitals, Inc. Clinical Laboratories Blood Bank",,3006269411,,Morgantown,WV,26506-8009,,FDA HCT/P Registration,,,,,
Westchester County Healthcare Corporation DBA Westchester Medical Center (CTEL),,3010292282,,Valhalla,NY,10595,,FDA HCT/P Registration,,,,,
Westchester IVF,,3005587387,,White Plains,NY,10605,,FDA HCT/P Registration,,,,,
Western Fertility Institute,,3013306137,,Encino,CA,91436,,FDA HCT/P Registration,,,,,
"Westlake IVF, L.L.C.",,3009085684,,Austin,TX,78746,,FDA HCT/P Registration,,,,,
"Whitten Nevada Center for Reproductive Medicine, P.C.",,3004105841,,Reno,NV,89511,,FDA HCT/P Registration,,,,,
Williams OB/GYN Associates,,3006201627,,San Dimas,CA,91773,,FDA HCT/P Registration,,,,,
Wilmington Fertility Center PLLC,,3025466702,,Wilmington,NC,28403,,FDA HCT/P Registration,,,,,
Women & Infants' Hospital of Rhode Island,,3006146324,,Providence,RI,02903,,FDA HCT/P Registration,,,,,
Women's Fertility and Health Center,,3005668083,,Rockville,MD,20850,,FDA HCT/P Registration,,,,,
Women's Specialty and Fertility Center,,3005692408,,Clovis,CA,93611,,FDA HCT/P Registration,,,,,
Wood Violet,,3006601204,,Middleton,WI,53562,,FDA HCT/P Registration,,,,,
"Xtant Medical Holdings, Inc.",,3005168462,,Belgrade,MT,59714,,FDA HCT/P Registration,,,,,
"Xtent BioMedical LLC, dba Tissue Innovations",,3014678317,,Bartlett,TN,38133,,FDA HCT/P Registration,,,,,
Xytex Laboratories,,3030249523,,Lawrenceville,GA,30046,,FDA HCT/P Registration,,,,,
Xytex Laboratories,,3017451050,,Marietta,GA,30060,,FDA HCT/P Registration,,,,,
Xytex Laboratories,,3003420280,,Atlanta,GA,30308,,FDA HCT/P Registration,,,,,
Xytex Laboratories,,3014254056,,Athens,GA,30606,,FDA HCT/P Registration,,,,,
Xytex Laboratories,,1000507143,,Augusta,GA,30904,,FDA HCT/P Registration,,,,,
Xytex Laboratories,,3019356415,,Charlotte,NC,28262,,FDA HCT/P Registration,,,,,
Yale Center for Reproductive Medicine & Infertility,,3003926786,,Orange,CT,06477,,FDA HCT/P Registration,,,,,
Yale-New Haven Hospital - York Street Campus,,1270008,,New Haven,CT,06510,,FDA HCT/P Registration,,,,,
Your Family Fertility,,3016687495,,Williamsville,NY,14221,,FDA HCT/P Registration,,,,,
ZEO ScientifiX,,3015342436,,Davie,FL,33314,,FDA HCT/P Registration,,,,,
fibrobiologics,,3027322296,,Houston,TX,77054,,FDA HCT/P Registration,,,,,
