entity_id,num_source_files,source_files,company_name,cik,source_record_id,address_street,address_city,address_state,address_zip,address_country,source_name,website_url,contact_name,contact_email,phone,notes,company_status,stage,one_liner,is_gmp_facility,address_street_status,contact_name_status,contact_email_status,is_gmp_facility_status
ENT-000071,1,biopharmguy_cmos_standardized.csv,WACKER,,86b9482375211489,WACKER House Gisela-Stein-Straße 1,San Diego,CA,,US,biopharmguy_cmos,https://www.wacker.com/cms/en-us/products/applications/contract-manufacturing/biotech/biotech-home.html,"Joerg Hoffmann, CFA",investor.relations@wacker.com,,,,,,explicit_gmp,extracted,extracted,extracted,extracted
ENT-000072,2,biopharmguy_cmos_standardized.csv; biopharmguy_cros_standardized.csv,WUXI APPTEC,,b5dc1e5bc7c3abbd,"288 Fute Zhong Road Waigaoqiao Free Trade Zone, Pudong New Area, Shanghai, 200131, China",San Diego,CA,,US,biopharmguy_cmos,https://www.wuxiapptec.com/,"Ge Li, Ph.D.",wuxiconcierge@wuxiapptec.com,,,,,,explicit_gmp,extracted,extracted,extracted,found_via_fallback_search
ENT-000073,3,biopharmguy_cmos_standardized.csv; biopharmguy_cros_standardized.csv; biopharmguy_therapeutics_standardized.csv,ICOSAGEN CELL FACTORY,,707813d037bb42f4,Eerika tee 1,San Francisco,CA,,US,biopharmguy_cmos,https://www.icosagen.com/,"Lauri Peil, Ph.D.",info@icosagen.com,,,,,,explicit_gmp,extracted,found_via_fallback_search,extracted,extracted
ENT-000074,3,biopharmguy_cmos_standardized.csv; biopharmguy_cros_standardized.csv; biopharmguy_therapeutics_standardized.csv,ACROBIOSYSTEMS,,c7d7dc18fb6df8ce,"160 E Tasman Dr, San Jose, CA 95134, USA",San Jose,CA,,US,biopharmguy_cmos,https://acrobiosystems.com.cn/,,customerservice@acrobiosystems.com,,,,,,explicit_gmp,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,found_via_fallback_search
ENT-000075,1,biopharmguy_cmos_standardized.csv,MEDEOLOGIX,,12143c9c13be055c,"2200 Zanker Rd, Suite F",San Jose,CA,,US,biopharmguy_cmos,https://medeologix.com/,Albert Weng,info@medeologix.com,,,,,,explicit_gmp,extracted,extracted,extracted,extracted
ENT-000076,1,biopharmguy_cmos_standardized.csv,MCGUFF PHARMACEUTICALS,,715214b36583c8f7,2921 W. MacArthur Blvd. Suite 141,Santa Ana,CA,,US,biopharmguy_cmos,https://www.mcguffpharmaceuticals.com/,"Ronald M. McGuff, President, McGuff Pharmaceuticals, Inc.",pharmaceuticalanswers@mcguff.com,,,,,,explicit_gmp,extracted,extracted,extracted,extracted
ENT-000077,1,biopharmguy_cmos_standardized.csv,TECOMET,,35a103dd0b61ce60,"150 Presidential Way, Suite 200",Santa Ana,CA,,US,biopharmguy_cmos,https://www.tecomet.com/,,sales@tecomet.com,,,,,,explicit_gmp,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=7,total_text_chars=64276)",extracted,found_via_fallback_search
ENT-000078,1,biopharmguy_cmos_standardized.csv,AGILENT,,b0bff19b945ab8db,"5301 Stevens Creek Blvd., Santa Clara, CA 95051",Santa Clara,CA,,US,biopharmguy_cmos,https://www.agilent.com/,,customer.service@agilent.com,,,,,,,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)"
ENT-000079,2,biopharmguy_cmos_standardized.csv; biopharmguy_cros_standardized.csv,CIRTEC MEDICAL,,0b0660faa447dbf7,9200 Xylon Avenue North,Santa Clara,CA,,US,biopharmguy_cmos,https://www.cirtecmed.com/,Michael Schnabel,michael.schnabel@cirtecmed.com,,,,,,no_explicit_gmp,extracted,found_via_fallback_search,found_via_fallback_search,extracted
ENT-000080,2,biopharmguy_cmos_standardized.csv; biopharmguy_therapeutics_standardized.csv,DENDREON,,bc26c14764e45f62,"1700 Saturn Way, Seal Beach, CA 90740",Seal Beach,CA,,US,biopharmguy_cmos,https://www.dendreon.com/,Kevin Helmbacher,kevin.helmbacher@dendreon.com,,,,,,explicit_gmp,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search
ENT-000081,1,biopharmguy_cmos_standardized.csv,PISA USA,,2013cac2c96fce0a,420 Stevens Avenue Suite 240,Solana Beach,CA,,US,biopharmguy_cmos,https://www.pisa-usa.com/,,info@pisa-usa.com,,,,,,explicit_gmp,extracted,"checked_pages_not_found (pages_checked=4,fetched_ok=4,total_text_chars=12549)",extracted,found_via_fallback_search
ENT-000082,1,biopharmguy_cmos_standardized.csv,CULTURE BIOSCIENCES,,af9515fd0cd88225,269 E Grand Avenue,South Sf,CA,,US,biopharmguy_cmos,https://www.culturebiosciences.com/,"Chris Williams CEO, Culture Biosciences",contact@culturebiosciences.com,,,,,,no_explicit_gmp,found_via_fallback_search,extracted,extracted,extracted
ENT-000083,2,biopharmguy_cmos_standardized.csv; biopharmguy_cros_standardized.csv,FORMUREX,,fda430bfe2ed6c22,"2470 N Wilcox Rd, Stockton, CA 95215",Stockton,CA,,US,biopharmguy_cmos,http://www.formurex.com,,admin@formurex.com,,,,,,explicit_gmp,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,found_via_fallback_search
ENT-000084,2,biopharmguy_cmos_standardized.csv; fda_drug_registration_standardized.csv,ZEBRASCI,,1a07110915f02e2f,27973 Diaz Rd.,Temecula,CA,92590,US,biopharmguy_cmos,https://zebrasci.com/,Nina Thrower,nt01@zebrasci.com,,,,,,explicit_gmp,,,,found_via_fallback_search
ENT-000085,2,biopharmguy_cmos_standardized.csv; biopharmguy_cros_standardized.csv,FUJIFILM BIOTECHNOLOGIES,,0cf402a4a2b297cd,"2430 Conejo Spectrum Street, Thousand Oaks, CA 91320",Thousand Oaks,CA,,US,biopharmguy_cmos,https://fujifilmbiotechnologies.fujifilm.com/,,contactfdb@fujifilm.com,,,,,,explicit_gmp,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,found_via_fallback_search
ENT-000086,1,biopharmguy_cmos_standardized.csv,BACHEM,,fde6250de8ccd020,Hauptstrasse 144,Torrance,CA,,US,biopharmguy_cmos,https://www.bachem.com/,,media@bachem.com,,,,,,explicit_gmp,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=48346)",extracted,extracted
ENT-000087,2,biopharmguy_cmos_standardized.csv; biopharmguy_cros_standardized.csv,POLYPEPTIDE GROUP,,4b1b7c92e4e7c417,"365 Maple Avenue, Torrance, CA 90503",Torrance,CA,,US,biopharmguy_cmos,https://www.polypeptide.com/,,,,,,,,explicit_gmp,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search
ENT-000088,1,biopharmguy_cmos_standardized.csv,VIANT MEDICAL,,9334b3a934c8c64c,"2052 West 11th Street, Upland, CA 91786",Upland,CA,,US,biopharmguy_cmos,https://viantmedical.com/,,,,,,,,explicit_gmp,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search
ENT-000089,2,biopharmguy_cmos_standardized.csv; biopharmguy_cros_standardized.csv,CORDENPHARMA,,2c86f3f3a3745e20,Aeschenvorstadt 71,Boulder,CO,,US,biopharmguy_cmos,https://cordenpharma.com/,"Dr. Michael Quirmbach, CEO & President",ap.boulder@cordenpharma.com,,,,,,explicit_gmp,extracted,extracted,found_via_fallback_search,extracted
ENT-000090,3,biopharmguy_cmos_standardized.csv; biopharmguy_cros_standardized.csv; fda_drug_registration_standardized.csv,KBI BIOPHARMA,,aff90d893b96e9e1,2500 Central Ave.,Boulder,CO,80301,US,biopharmguy_cmos,https://www.kbibiopharma.com,Peter Carbone,pcarbone@kbibiopharma.com,,,,,,explicit_gmp,,,,extracted
ENT-000091,2,biopharmguy_cmos_standardized.csv; biopharmguy_cros_standardized.csv,KROMATID,,733fc332b66a6255,"6899 Winchester Circle, Suite 100",Boulder,CO,,US,biopharmguy_cmos,https://kromatid.com/,,marketing@kromatid.com,,,,,,explicit_gmp,extracted,"checked_pages_not_found (pages_checked=7,fetched_ok=7,total_text_chars=57831)",found_via_fallback_search,extracted
ENT-000092,2,biopharmguy_cmos_standardized.csv; biopharmguy_cros_standardized.csv,MEDDUX,,2ff171ce627e6b74,"6165 Lookout Rd, Boulder, CO 80301",Boulder,CO,,US,biopharmguy_cmos,https://meddux.com/,Margery Parsell,mparsell@meddux.com,,,,,,,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)"
ENT-000093,1,biopharmguy_cmos_standardized.csv,AGILENT,,c03025ee3195d0bb,7051 Eagle Blvd,Longmont,CO,,US,biopharmguy_cmos,https://www.agilent.com/,,,,,,,,explicit_gmp,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search
ENT-000094,2,biopharmguy_cmos_standardized.csv; biopharmguy_cros_standardized.csv,CAMBREX,,ac995235594ce1b7,2620 Trade Centre Avenue,Longmont,CO,,US,biopharmguy_cmos,https://www.cambrex.com/,,,,,,,,explicit_gmp,found_via_fallback_search,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=71373)","checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=71373)",extracted
ENT-000095,1,biopharmguy_cmos_standardized.csv,AKTIVAX,,6ec7dbd93ee57e3f,2051 DOGWOOD ST STE 130,Louisville,CO,,US,biopharmguy_cmos,https://www.aktivmedicalsystems.com/,Amir Genosar Founder and CEO,info@aktiVax.com,,,,,,no_explicit_gmp,extracted,extracted,found_via_fallback_search,extracted
ENT-000096,2,biopharmguy_cmos_standardized.csv; biopharmguy_cros_standardized.csv,KBI BIOPHARMA,,840711fce8e1921d,4117 Emperor Blvd,Louisville,CO,,US,biopharmguy_cmos,https://www.kbibiopharma.com,,info@kbibiopharma.com,,,,,,explicit_gmp,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=58006)",found_via_fallback_search,extracted
ENT-000097,2,biopharmguy_cmos_standardized.csv; biopharmguy_cros_standardized.csv,CIRTEC MEDICAL,,2090f29e42f8d812,"9200 Xylon Avenue North Brooklyn Park, MN 55445",Enfield,CT,,US,biopharmguy_cmos,https://www.cirtecmed.com/,,info@cirtecmed.com,,,,,,no_explicit_gmp,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=51939)",found_via_fallback_search,extracted
ENT-000098,1,biopharmguy_cmos_standardized.csv,ACME MONACO,,cbef16f699c0fafb,75 Winchell Road,New Britain,CT,,US,biopharmguy_cmos,https://acmemonaco.com/,Lucas Karabin,acmecorp@acmemonaco.com,,,,,,no_explicit_gmp,extracted,found_via_fallback_search,found_via_fallback_search,extracted
ENT-000099,2,biopharmguy_cmos_standardized.csv; biopharmguy_cros_standardized.csv,TRIRX PHARMACEUTICAL SERVICES,,40fa2639323aa4d9,101 Merritt 7,Norwalk,CT,,US,biopharmguy_cmos,https://www.trirx.com/,,,,,,,,explicit_gmp,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search
ENT-000100,2,biopharmguy_cmos_standardized.csv; biopharmguy_therapeutics_standardized.csv,BOEHRINGER INGELHEIM,,aebd7b05a6b5bc49,"900 Ridgebury Rd, Ridgefield, CT 06877",Ridgefield,CT,,US,biopharmguy_cmos,https://www.boehringer-ingelheim.com/,,Melissa.pfeiffer@boehringer-ingelheim.com,,,,,,explicit_gmp,found_via_fallback_search,"checked_pages_not_found (pages_checked=1,fetched_ok=1,total_text_chars=750)",found_via_fallback_search,found_via_fallback_search
ENT-000101,1,biopharmguy_cmos_standardized.csv,APIJECT,,33abd2d05371cd82,"2 High Ridge Park, Ste 2, Stamford, CT 06905",Stamford,CT,,US,biopharmguy_cmos,https://apiject.com/,,info@apiject.com,,,,,,,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)"
ENT-000102,2,biopharmguy_cmos_standardized.csv; biopharmguy_cros_standardized.csv,ENGINEERED BIOPHARMACEUTICALS,,7cd8f6e8a7eb9911,300 Ringgold Industrial Parkway,Tolland,CT,,US,biopharmguy_cmos,http://www.engbiopharm.com/,Carl R. Sahi President and Co-founder,,,,,,,no_explicit_gmp,extracted,extracted,"checked_pages_not_found (pages_checked=3,fetched_ok=3,total_text_chars=4762)",extracted
ENT-000103,2,biopharmguy_cmos_standardized.csv; biopharmguy_cros_standardized.csv,CHARLES RIVER LABORATORIES,,2a20e26aacf8e3b8,62 Columbia Ave,Willimantic,CT,,US,biopharmguy_cmos,https://www.criver.com/,,,,,,,,explicit_gmp,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search
ENT-000104,3,biopharmguy_cmos_standardized.csv; biopharmguy_cros_standardized.csv; biopharmguy_therapeutics_standardized.csv,ACROBIOSYSTEMS,,e5cb7e84930f4e39,"1 Innovation Way, Newark, DE 19711, USA",Newark,DE,,US,biopharmguy_cmos,https://acrobiosystems.com.cn/,,customerservice@acrobiosystems.com,,,,,,explicit_gmp,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,found_via_fallback_search
ENT-000105,2,biopharmguy_cmos_standardized.csv; biopharmguy_cros_standardized.csv,CHARLES RIVER LABORATORIES,,426cff2dc69a0c19,"614 Interchange Boulevard, Newark, DE 19711",Newark,DE,,US,biopharmguy_cmos,https://www.criver.com/,,,,,,,,explicit_gmp,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search
ENT-000106,2,biopharmguy_cmos_standardized.csv; biopharmguy_cros_standardized.csv,WILMINGTON PHARMATECH,,df5d5a036bc19094,"2309 Sunset Lake Road, Newark, DE 19702, USA",Newark,DE,,US,biopharmguy_cmos,https://wilmingtonpharmatech.com/,"Hui-Yin “Harry” Li, Ph.D.",info@wilmingtonpharmatech.com,,,,,,explicit_gmp,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search
ENT-000107,2,biopharmguy_cmos_standardized.csv; biopharmguy_therapeutics_standardized.csv,AXPLORA,,830fd5678fa0d1cb,"200 Powder Mill Rd, Building E500, Suite 3600, Wilmington, DE 19803",Wilmington,DE,,US,biopharmguy_cmos,https://www.axplora.com/,,axplora@axplora.com,,,,,,explicit_gmp,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,found_via_fallback_search
ENT-000108,3,biopharmguy_cmos_standardized.csv; biopharmguy_cros_standardized.csv; biopharmguy_therapeutics_standardized.csv,BIOMATIK,,9dd34d85f91aaff9,"105-501 Silverside Road, Wilmington, DE 19809",Wilmington,DE,,US,biopharmguy_cmos,https://www.biomatik.com,,Info@biomatik.com,,,,,,,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)"
ENT-000109,1,biopharmguy_cmos_standardized.csv,BORA CDMO,,d298d49bec558de2,"6F., No. 2, Aly. 36, Ln. 26, Ruiguang Rd., Neihu District, Taipei City, 114 Taiwan",Wilmington,DE,,US,biopharmguy_cmos,https://boracdmo.com/en/,Bobby Sheng,borainfo@boracdmo.com,,,,,,explicit_gmp,extracted,extracted,found_via_fallback_search,extracted
ENT-000110,1,biopharmguy_cmos_standardized.csv,CONFLUENT MEDICAL TECHNOLOGIES,,31836b478e6b80af,"6263 N Scottsdale Road, Suite 224",Windham,DE,,US,biopharmguy_cmos,https://confluentmedical.com/,Dean Schauer,legal@confluentmedical.com,,,,,,explicit_gmp,extracted,extracted,found_via_fallback_search,found_via_fallback_search
ENT-000111,3,biopharmguy_cmos_standardized.csv; biopharmguy_cros_standardized.csv; fda_drug_registration_standardized.csv,ALCHEM LABORATORIES,,1b2bfe6a7691f408,13305 RACHAEL BLVD,Alachua,FL,32615,US,biopharmguy_cmos,https://www.alchem.com/,James Talton,jtalton@alchem.com,,,,,,explicit_gmp,,,,extracted
ENT-000112,1,biopharmguy_cmos_standardized.csv,ASCEND ADVANCED THERAPIES,,b47c58df578c1574,"14193 NW 119th Terrace, Suite #10, Alachua, FL 32615",Alachua,FL,,US,biopharmguy_cmos,https://www.ascend-adv.com/,,business@ascend-adv.com,,,,,,explicit_gmp,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,found_via_fallback_search
ENT-000113,1,biopharmguy_cmos_standardized.csv,EVERGEN,,0cc4b1b486af1b77,"11621 Research Circle, Alachua, Florida 32615, USA",Alachua,FL,,US,biopharmguy_cmos,https://www.evergenbio.com/,"Olivier Visa, President & CEO",dpo@evergenbio.com,,,,,,explicit_gmp,extracted,extracted,found_via_fallback_search,found_via_fallback_search
ENT-000114,2,biopharmguy_cmos_standardized.csv; biopharmguy_cros_standardized.csv,LGM PHARMA,,b8883f2405c58bcf,"6400 Congress Avenue, Suite 1400",Boca Raton,FL,,US,biopharmguy_cmos,https://lgmpharma.com/,,Info@LGMPharma.com,,,,,,explicit_gmp,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,found_via_fallback_search
ENT-000115,2,biopharmguy_cmos_standardized.csv; biopharmguy_cros_standardized.csv,BEND BIOSCIENCE,,ae36e1415e6f5865,14205 Myerlake Circle,Clearwater,FL,,US,biopharmguy_cmos,https://bendbioscience.com/,,partnership@bendbioscience.com,,,,,,explicit_gmp,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,found_via_fallback_search
ENT-000116,1,biopharmguy_cmos_standardized.csv,SHL MEDICAL,,4b360802440ee2db,Gubelstrasse 22,Deerfield Beach,FL,,US,biopharmguy_cmos,https://www.shl-medical.com/,Lucio Giambattista,[email protected],,,,,,explicit_gmp,extracted,found_via_fallback_search,extracted,found_via_fallback_search
ENT-000117,2,biopharmguy_cmos_standardized.csv; biopharmguy_therapeutics_standardized.csv,KLOCKE GROUP,,6b18e1d39ce296b3,Straßburger Straße 77,Fort Myers,FL,,US,biopharmguy_cmos,https://www.klocke.com/,,contact@klocke-pharma.de,,,,,,explicit_gmp,extracted,"checked_pages_not_found (pages_checked=3,fetched_ok=2,total_text_chars=5519)",extracted,found_via_fallback_search
ENT-000118,2,biopharmguy_cmos_standardized.csv; biopharmguy_cros_standardized.csv,KINCELL BIO,,01b568e22d7792ad,"1622 NW 55th Place, Gainesville, FL 32653",Gainesville,FL,,US,biopharmguy_cmos,https://kincellbio.com/,,contactus@kincellbio.com,,,,,,explicit_gmp,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,found_via_fallback_search
ENT-000119,2,biopharmguy_cmos_standardized.csv; biopharmguy_cros_standardized.csv,ALLAY PHARMACEUTICALS,,69235c1f1a811b46,"16600 NW 54th Ave, Unit #23",Hialeah,FL,,US,biopharmguy_cmos,http://www.allay.us/,,info@allay.us,,,,,,explicit_gmp,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=37640)",extracted,extracted
ENT-000120,1,biopharmguy_cmos_standardized.csv,DYADIC,,865bdd906f826e22,"1044 North U.S. Highway One, Suite 201, Jupiter, FL 33477-5094",Jupiter,FL,,US,biopharmguy_cmos,https://dyadic.com/,,info@dyadic.com,,,,,,explicit_gmp,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,found_via_fallback_search
ENT-000121,1,biopharmguy_cmos_standardized.csv,ENSERA,,cc9996a3121656ce,"4255 S. Pipkin Road, Lakeland, FL 33811",Lakeland,FL,,US,biopharmguy_cmos,https://www.ensera.com/,,enquiry@ensera.com,,,,,,explicit_gmp,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,found_via_fallback_search
ENT-000122,1,biopharmguy_cmos_standardized.csv,PLD PHARMA SERVICES,,fd6793e1601cbc48,200 Hicks Street,Miami,FL,,US,biopharmguy_cmos,https://www.pldpharma.com/,"Jeffrey Speicher Commercial General Manager, Contract Services",jspeicher@pldevelopments.com,,,,,,explicit_gmp,extracted,extracted,extracted,extracted
ENT-000123,1,biopharmguy_cmos_standardized.csv,PHARMALAB,,2f1f79ea066cc735,14501 NW 60 Ave,Miami Lakes,FL,,US,biopharmguy_cmos,https://www.pharmalabenterprises.com/,,info@pharmalabenterprises.com,,,,,,explicit_gmp,extracted,"checked_pages_not_found (pages_checked=6,fetched_ok=6,total_text_chars=5606)",extracted,extracted
ENT-000124,1,biopharmguy_cmos_standardized.csv,STRUCTURE MEDICAL,,028700f289e7643f,9935 Business Circle,Naples,FL,,US,biopharmguy_cmos,https://www.structuremedical.com/,Robert Boody President And Chief Executive Officer,[email protected],,,,,,no_explicit_gmp,extracted,extracted,extracted,extracted
ENT-000125,1,biopharmguy_cmos_standardized.csv,APIJECT,,6836cfbfaa66f4e2,100 Countyline Court,Oakland,FL,,US,biopharmguy_cmos,https://apiject.com/,,info@apiject.com,,,,,,,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)"
